Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/modela15_decomp_auto1_log.txt:FS: 0.018 0.775 0.943 0.853 0.964 0.002 0.032 22 22 689.773 2313 564 1 0 0.037 3 4 0.710 2 402 0.032 5 0.755 0.196 0.538 0.364 0.202 386 386 37.319 9785 12 0.060 0 8 2 727577296.05 0.001 2.946
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/modglob_decomp_auto1_log.txt:FS: 0.011 0.599 0.911 0.657 1.000 0.000 0.084 10 32 21.688 92 2 0 0 0.014 3 15 0.004 3 22 0.011 16 0.027 0.643 0.897 0.717 0.066 19 19 38.368 128 2 0.025 1 20 15 20630815.421 0.532 1.140
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/momentum1_decomp_auto1_log.txt:FS: 0.209 0.235 0.500 0.979 0.479 0.037 0.004 2 2 14827.500 14895 14760 1 0 2.586 5 546 0.197 5 102 1.922 104 2.791 0.431 0.744 0.579 0.109 4 4 5613.000 6834 4644 2.215 3 80 435 90760.975 1.340781E156 3585.302
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/momentum2_decomp_auto1_log.txt:FS: 0.460 0.140 0.498 0.978 0.288 0.062 0.004 2 2 64613.500 68696 60531 1 0 1.187 3 124 0.168 3 42 0.871 28 1.372 0.217 0.442 0.490 0.143 2 2 36425.000 48798 24052 0.943 1 33 79 12179.364 1.340781E156 3580.472
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/momentum3_decomp_auto1_log.txt:FS: 1.177 0.305 0.489 0.990 0.630 0.023 0.002 2 2 272961.500 314214 231709 1 0 9.102 5 392 4.284 5 181 5.481 46 13.471 0.201 0.664 0.302 0.239 3 3 70911.667 76483 62368 5.369 1 75 155 92515.231 467.474 3565.127
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/money2_decomp_auto1_log.txt:FS: 0.045 0.798 0.980 0.814 1.000 0.000 0.041 14 171 25.018 294 6 0 0 0.008 2 1 0.005 1 11 0.007 2 0.017 0.803 0.975 0.824 0.039 86 86 50.791 294 6 0.007 0 1 1 2871.502 31.073 6.063
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/money_7_3_5_decomp_auto1_log.txt:FS: 0.043 0.833 0.987 0.850 0.992 0.000 0.032 18 411 9.830 243 6 1 0 0.008 2 1 0.011 1 23 0.008 2 0.023 0.838 0.988 0.848 0.033 421 421 9.565 243 6 0.003 0 0 0 2109.583 39.032 4.249
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/msc98_ip_decomp_auto1_log.txt:FS: 0.431 0.449 0.495 1.000 0.907 0.005 0.000 2 2 37858.500 41584 34133 1 0 6.050 5 607 2.002 5 422 4.374 73 8.065 0.321 0.695 0.463 0.154 26 26 2224.885 21896 3 1.440 0 38 130 13290930.720 110.729 3569.220
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/mspp16_decomp_auto1_log.txt:FS: 17.188 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 26.194 2 2 0.785 1 1 23.352 2 29.636 0.935 0.937 0.998 0.000 16 16 1721502.188 1721880 1721477 15.868 0 0 1 341.000 9.677 191.226
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/mzzv11_decomp_auto1_log.txt:FS: 0.426 0.359 0.738 0.729 0.668 0.020 0.063 4 5 19226.800 30156 21 1 0 2.555 5 222 1.756 5 427 1.947 43 4.330 0.427 0.798 0.535 0.125 17 17 5339.882 30342 2 0.853 0 93 38 -23889.938 12.273 3580.604
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/mzzv42z_decomp_auto1_log.txt:FS: 0.460 0.295 0.497 0.857 0.694 0.018 0.031 2 5 21131.800 57621 21 1 0 2.158 5 178 1.751 5 393 1.625 32 3.929 0.454 0.863 0.525 0.129 12 12 8245.583 21090 16 3.898 4 386 178 -20692.504 0.979 3582.436
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n15_3_decomp_auto1_log.txt:FS: 0.180 0.955 0.998 0.957 1.000 0.000 0.009 4 586 521.775 1560 520 0 0 0.269 2 1 0.015 1 1 0.251 2 0.325 0.955 0.998 0.957 0.009 586 586 521.775 1560 520 0.027 0 0 0 21391.183 1.340781E156 3554.793
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n3700_decomp_auto1_log.txt:FS: 0.013 0.943 0.990 0.953 1.000 0.000 0.010 2 100 150.000 150 150 0 0 0.015 2 1 0.001 1 1 0.014 2 0.024 0.943 0.990 0.953 0.010 100 100 150.000 150 150 0.007 0 0 0 1002813.086 32.354 35.345
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n370e_decomp_auto1_log.txt:FS: 0.012 0.943 0.990 0.953 1.000 0.000 0.010 2 100 150.000 150 150 0 0 0.015 2 1 0.001 1 1 0.014 2 0.023 0.943 0.990 0.953 0.010 100 100 150.000 150 150 0.006 0 0 0 992008.197 36.042 35.209
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n3div36_decomp_auto1_log.txt:FS: 0.035 0.968 1.000 0.968 1.000 0.000 0.007 2 4424 4.657 5 2 0 0 0.574 3 17 0.072 2 16 0.484 19 0.663 0.968 1.000 0.968 0.007 4424 4424 4.657 5 2 0.013 0 0 0 114333.375 14.577 10.710
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n3seq24_decomp_auto1_log.txt:FS: 7.376 0.288 1.000 0.288 1.000 0.000 0.249 11 4470 24.187 90 24 0 0 58.867 5 298 31.354 5 628 48.253 155 90.366 0.302 0.955 0.316 0.230 4232 4232 34.016 30220 24 0.302 0 2 1 52000.000 0.385 47.916
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n4_3_decomp_auto1_log.txt:FS: 0.042 0.751 0.982 0.765 1.000 0.000 0.054 2 64 95.516 300 2 0 0 0.003 1 2 0.001 1 1 0.002 1 0.008 0.751 0.982 0.765 0.054 64 64 95.516 300 2 0.003 0 0 0 5575.000 76.951 16.717
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n825075_decomp_auto1_log.txt:FS: 0.031 0.500 0.500 1.000 1.000 0.000 0.000 2 2 2740.000 2740 2740 0 0 0.086 1 36 0.005 1 17 0.075 31 0.095 0.500 0.500 1.000 0.000 2 2 2740.000 2740 2740 0.004 0 0 0 -272.000 0.000 0.245
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/n9_3_decomp_auto1_log.txt:FS: 0.094 0.814 0.988 0.824 1.000 0.000 0.039 5 93 151.118 468 2 0 0 0.122 2 14 0.059 1 77 0.111 12 0.186 0.814 0.988 0.824 0.039 93 93 151.118 468 2 0.005 0 0 0 9389.641 84.672 69.148
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/nag_decomp_auto1_log.txt:FS: 0.075 0.064 0.499 0.994 0.130 0.102 0.001 2 2 8288.000 8661 7915 1 0 0.269 5 85 0.308 5 147 0.215 55 0.582 0.053 0.449 0.118 0.427 2 2 4450.000 5869 3031 0.401 2 108 53 420.000 750.000 3597.558
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos10_decomp_auto1_log.txt:FS: 0.041 0.174 0.478 1.000 0.363 0.051 0.000 2 2 3618.500 4381 2856 1 0 0.050 5 72 0.124 5 75 0.029 53 0.177 0.025 0.311 0.081 0.502 2 2 1410.500 2277 544 0.077 1 32 30 -1143.500 0.743 673.618
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1109824_decomp_auto1_log.txt:FS: 0.261 0.743 0.750 0.991 1.000 0.000 0.002 4 4 7961.000 7961 7961 0 0 0.040 2 1 0.001 1 1 0.038 2 0.046 0.743 0.750 0.991 0.002 4 4 7961.000 7961 7961 0.004 0 0 0 374.250 4.208 813.083
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1112782_decomp_auto1_log.txt:FS: 0.038 0.895 0.995 0.899 1.000 0.000 0.021 14 1937 2.137 267 2 0 0 0.051 3 16 0.025 2 43 0.043 17 0.083 0.897 1.000 0.897 0.022 2025 2025 2.000 2 2 0.027 1 26 1 499999999924 514.014 3.521
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1112787_decomp_auto1_log.txt:FS: 0.031 0.883 0.994 0.888 1.000 0.000 0.024 15 1522 2.154 237 2 0 0 0.031 3 12 0.018 2 38 0.026 13 0.055 0.885 0.999 0.885 0.024 1600 1600 2.000 2 2 0.021 1 23 1 499999999913 16.964 3.860
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1171692_decomp_auto1_log.txt:FS: 0.124 0.908 0.952 0.953 1.000 0.000 0.010 2 21 1912.000 1912 1912 0 0 0.029 2 1 0.001 1 1 0.028 2 0.036 0.908 0.952 0.953 0.010 21 21 1912.000 1912 1912 0.004 0 0 0 -273.000 0.000 11.900
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1171737_decomp_auto1_log.txt:FS: 0.132 0.920 0.967 0.952 1.000 0.000 0.010 4 30 1830.000 1830 1830 0 0 0.038 2 1 0.002 1 1 0.036 2 0.045 0.920 0.967 0.952 0.010 30 30 1830.000 1830 1830 0.004 0 0 0 -195.000 2.051 19.032
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos11_decomp_auto1_log.txt:FS: 0.049 0.170 0.499 0.985 0.346 0.053 0.003 2 2 3625.000 3798 3452 1 0 0.230 5 107 0.048 5 82 0.186 38 0.284 0.251 0.514 0.488 0.143 3 3 2034.333 3643 280 0.056 0 12 23 6.000 66.667 116.188
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1224597_decomp_auto1_log.txt:FS: 0.082 0.573 0.817 0.702 1.000 0.000 0.071 2 24 633.125 3136 9 0 0 0.398 4 79 0.038 3 55 0.348 44 0.440 0.656 0.811 0.808 0.043 18 18 896.389 3136 35 0.155 0 21 25 -428.000 0.000 0.210
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1225589_decomp_auto1_log.txt:FS: 0.019 0.824 0.998 0.825 1.000 0.000 0.038 22 625 2.000 2 2 0 0 0.002 2 1 0.004 1 16 0.002 2 0.017 0.824 0.998 0.825 0.038 625 625 2.000 2 2 0.010 0 0 0 200000000.00 913.577 0.914
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos12_decomp_auto1_log.txt:FS: 0.096 0.349 0.539 0.957 0.676 0.020 0.009 2 9 2177.444 9668 112 1 0 0.081 2 20 0.043 2 33 0.066 6 0.128 0.206 0.413 0.498 0.139 9 9 1621.444 10748 112 0.125 1 30 20 7.000 257.143 3599.313
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1337307_decomp_auto1_log.txt:FS: 0.102 0.406 0.570 0.944 0.755 0.014 0.011 2 7 1976.000 6712 8 1 0 0.052 2 12 0.031 1 31 0.042 6 0.088 0.696 0.902 0.771 0.052 23 23 559.304 2858 8 0.054 0 14 11 -203123.974 0.498 214.047
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1396125_decomp_auto1_log.txt:FS: 0.040 0.153 0.497 0.700 0.441 0.041 0.071 2 3 1439.333 2351 6 1 0 0.099 3 57 0.008 2 20 0.082 32 0.110 0.356 0.846 0.420 0.173 19 19 168.632 1158 108 0.040 0 5 22 985.897 204.296 130.447
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos13_decomp_auto1_log.txt:FS: 0.050 0.517 0.658 1.000 0.786 0.012 0.000 3 3 53005.333 59038 40940 1 0 0.091 1 2 0.000 0 0 0.080 3 0.106 0.000 0.000 1.000 0.000 1 1 159016.000 159016 159016 0.047 0 0 0 -126.178 24.333 3598.231
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1426635_decomp_auto1_log.txt:FS: 0.012 0.812 0.921 0.882 1.000 0.000 0.025 2 13 201.538 240 80 0 0 0.004 2 1 0.000 1 1 0.003 2 0.007 0.812 0.921 0.882 0.025 13 13 201.538 240 80 0.003 0 0 0 -176.250 0.142 1.276
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1426662_decomp_auto1_log.txt:FS: 0.022 0.901 0.946 0.953 1.000 0.000 0.010 9 19 371.368 416 96 0 0 0.007 2 1 0.001 1 1 0.007 2 0.010 0.901 0.946 0.953 0.010 19 19 371.368 416 96 0.002 0 0 0 -44.000 0.000 0.616
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1436709_decomp_auto1_log.txt:FS: 0.023 0.877 0.935 0.938 1.000 0.000 0.013 2 16 342.875 368 104 0 0 0.006 2 1 0.001 1 1 0.005 2 0.009 0.877 0.935 0.938 0.013 16 16 342.875 368 104 0.002 0 0 0 -129.000 0.775 1.998
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1440225_decomp_auto1_log.txt:FS: 0.051 0.179 0.500 0.358 1.000 0.000 0.205 2 2 2326.500 2362 2291 0 0 0.184 5 115 0.007 5 20 0.149 76 0.195 0.179 0.500 0.358 0.205 2 2 2326.500 2362 2291 0.003 0 0 0 36.000 0.000 1.107
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1440460_decomp_auto1_log.txt:FS: 0.019 0.829 0.909 0.912 1.000 0.000 0.018 2 12 316.500 368 72 0 0 0.004 2 1 0.000 1 1 0.004 2 0.007 0.829 0.909 0.912 0.018 12 12 316.500 368 72 0.002 0 0 0 -180.000 0.556 1.610
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1442119_decomp_auto1_log.txt:FS: 0.023 0.885 0.939 0.942 1.000 0.000 0.012 2 17 347.529 368 112 0 0 0.006 2 1 0.001 1 1 0.005 2 0.010 0.885 0.939 0.942 0.012 17 17 347.529 368 112 0.003 0 0 0 -182.000 1.099 2.437
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1442657_decomp_auto1_log.txt:FS: 0.021 0.868 0.930 0.933 1.000 0.000 0.014 5 15 337.600 368 96 0 0 0.005 2 1 0.000 1 1 0.005 2 0.009 0.868 0.930 0.933 0.014 15 15 337.600 368 96 0.003 0 0 0 -156.000 0.962 1.801
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos14_decomp_auto1_log.txt:FS: 0.015 0.438 0.756 0.804 0.721 0.016 0.044 4 13 111.769 368 2 1 0 0.035 4 38 0.031 4 147 0.028 29 0.072 0.521 0.760 0.685 0.076 19 19 73.474 368 2 0.005 0 0 0 66696.586 16.276 9.515
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos15_decomp_auto1_log.txt:FS: 0.017 0.445 0.627 0.868 0.818 0.010 0.028 3 10 152.100 768 2 1 0 0.019 2 18 0.017 2 73 0.015 14 0.041 0.539 0.747 0.721 0.065 23 23 63.304 472 2 0.017 0 18 6 72555.510 15.641 15.245
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1601936_decomp_auto1_log.txt:FS: 0.261 0.039 0.496 0.696 0.114 0.108 0.073 2 2 31577.500 34410 28745 1 0 5.241 4 783 0.321 4 157 4.089 186 5.573 0.074 0.484 0.153 0.375 2 2 24409.500 28727 20092 0.010 0 0 0 3.000 1809266.667 3306.411
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1605061_decomp_auto1_log.txt:FS: 0.367 0.056 0.499 0.601 0.187 0.084 0.102 2 2 38788.000 40350 37226 1 0 10.048 4 1300 0.576 4 199 7.515 273 10.640 0.081 0.497 0.163 0.363 2 2 30983.500 33204 28763 0.013 0 0 0 2.000 1.340781E156 3566.026
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1605075_decomp_auto1_log.txt:FS: 0.348 0.055 0.500 0.590 0.187 0.084 0.105 2 2 38137.500 39318 36957 1 0 9.210 5 1364 0.580 5 197 6.716 317 9.805 0.084 0.500 0.168 0.357 2 2 31807.000 32287 31327 0.011 0 0 0 -37.264 304792.630 3578.862
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1616732_decomp_auto1_log.txt:FS: 0.002 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.017 5 10 0.030 5 50 0.014 10 0.051 0.073 0.495 0.147 0.384 2 2 1232.000 1350 1114 0.050 5 49 10 147.192 10.740 165.890
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_1620770_decomp_auto1_log.txt:FS: 0.009 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.028 2 2 0.011 1 13 0.024 3 0.042 0.927 0.955 0.971 0.006 22 22 833.636 840 770 0.021 0 0 1 7.000 28.571 8.077
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos16_decomp_auto1_log.txt:FS: 0.015 0.231 0.500 0.971 0.475 0.037 0.006 2 2 1196.000 1206 1186 1 0 0.020 4 22 0.026 3 103 0.015 16 0.050 0.199 0.542 0.368 0.200 42 42 44.571 896 2 0.040 2 78 18 434.175 1.340781E156 417.103
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos17_decomp_auto1_log.txt:FS: 0.014 0.256 0.499 1.000 0.514 0.033 0.000 2 2 1596.500 1676 1517 1 0 0.038 1 31 0.000 0 0 0.031 26 0.044 0.000 0.000 0.990 0.002 1 1 3167.000 3167 3167 0.008 0 0 0 0.128 23.744 295.497
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos18_decomp_auto1_log.txt:FS: 0.057 0.134 0.492 0.998 0.272 0.065 0.000 2 2 3985.000 4483 3487 1 0 0.047 5 27 0.049 5 65 0.035 15 0.101 0.149 0.477 0.312 0.233 2 2 2855.500 3466 2245 0.100 5 64 27 12.213 31.011 37.873
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos19_decomp_auto1_log.txt:FS: 1.024 0.976 0.991 0.985 1.000 0.000 0.003 21 236 647.504 8986 350 0 0 0.993 5 47 0.287 4 37 0.702 7 1.309 0.980 0.996 0.984 0.003 260 260 587.354 3116 346 1.013 2 29 44 -1595.000 0.063 18.343
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos20_decomp_auto1_log.txt:FS: 0.028 0.238 0.484 0.964 0.510 0.034 0.007 2 2 1912.000 2255 1569 1 0 0.089 5 60 0.060 5 172 0.071 37 0.152 0.355 0.487 0.729 0.063 2 2 1827.000 2120 1534 0.029 0 29 10 -450.000 1.340781E156 31.809
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos21_decomp_auto1_log.txt:FS: 0.049 0.074 0.484 0.986 0.156 0.093 0.003 2 2 5978.500 7062 4895 1 0 0.009 1 2 0.000 0 0 0.008 2 0.011 0.090 0.468 0.192 0.330 2 2 5627.500 7050 4205 0.002 0 0 0 5.357 30.667 1365.610
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos22_decomp_auto1_log.txt:FS: 0.037 0.936 0.962 0.972 1.000 0.000 0.006 5 27 364.741 432 336 0 0 0.009 1 2 0.016 1 27 0.008 2 0.029 0.936 0.962 0.972 0.006 27 27 364.741 432 336 0.003 0 0 0 777686.429 0.261 12.438
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos23_decomp_auto1_log.txt:FS: 0.020 0.138 0.500 1.000 0.276 0.064 0.000 2 2 1513.000 1526 1500 1 0 0.018 5 19 0.029 5 68 0.015 14 0.051 0.105 0.444 0.237 0.288 2 2 1093.000 1458 728 0.018 0 26 4 86.544 58.301 695.860
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos2_decomp_auto1_log.txt:FS: 0.018 0.702 0.810 0.994 0.872 0.007 0.001 5 6 762.167 1243 481 1 0 0.040 4 14 0.007 3 24 0.036 15 0.051 0.836 0.920 0.908 0.019 13 13 293.231 400 151 0.009 0 0 1 -2220.467 122.413 1.616
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos3_decomp_auto1_log.txt:FS: 0.021 0.768 0.891 0.956 0.901 0.005 0.009 7 13 473.154 1089 42 1 0 0.047 4 13 0.009 3 24 0.043 12 0.064 0.854 0.917 0.931 0.014 14 14 397.143 821 251 0.018 0 2 4 -3681.233 1.340781E156 4.733
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_430149_decomp_auto1_log.txt:FS: 0.012 0.181 0.500 1.000 0.361 0.051 0.000 2 2 1012.500 1028 997 1 0 0.011 5 20 0.028 5 95 0.007 16 0.042 0.287 0.497 0.578 0.110 2 2 894.000 965 823 0.020 1 42 8 0.000 1.340781E156 6.414
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_476283_decomp_auto1_log.txt:FS: 4.642 0.138 0.989 0.140 1.000 0.000 0.394 12 373 44.319 1041 2 0 0 0.744 4 27 0.609 4 17 0.285 18 1.510 0.138 0.989 0.140 0.394 326 326 50.859 1041 4 0.212 0 0 3 406.245 0.361 195.252
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_480878_decomp_auto1_log.txt:FS: 0.085 0.002 0.422 1.000 0.004 0.278 0.000 2 2 18451.500 25716 11187 1 0 0.141 3 99 0.031 3 36 0.098 71 0.180 0.021 0.792 0.026 0.727 13 13 85.077 452 18 0.024 0 5 13 479.139 2.792 18.065
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_498623_decomp_auto1_log.txt:FS: 0.602 0.325 0.747 0.443 0.979 0.001 0.163 4 13 6684.846 24837 3 1 0 1.813 3 117 0.106 3 41 1.556 44 1.930 0.389 0.867 0.449 0.160 17 17 4966.059 17550 3 1.922 2 38 117 16.600 0.000 12.198
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos4_decomp_auto1_log.txt:FS: 0.074 0.296 0.503 0.944 0.623 0.024 0.012 2 5 1545.800 3916 6 1 0 0.202 5 120 0.154 5 251 0.153 45 0.365 0.620 0.874 0.709 0.069 28 28 190.250 1479 13 0.072 0 29 24 -48679898521 0.157 502.528
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_503737_decomp_auto1_log.txt:FS: 0.081 0.133 0.891 0.150 1.000 0.000 0.380 4 62 95.968 1859 11 0 0 0.555 4 197 0.046 4 92 0.466 128 0.604 0.141 0.898 0.157 0.370 42 42 147.738 1859 106 0.006 0 0 1 50.000 40.000 16.106
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_504674_decomp_auto1_log.txt:FS: 0.023 0.321 0.500 0.970 0.663 0.021 0.006 2 2 1511.000 1541 1481 1 0 0.022 2 12 0.010 2 33 0.018 8 0.034 0.581 0.775 0.750 0.058 5 5 570.800 933 393 0.033 1 29 12 3355.908 440.058 86.099
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_504815_decomp_auto1_log.txt:FS: 0.019 0.274 0.500 0.961 0.571 0.028 0.008 2 2 1185.000 1196 1174 1 0 0.037 5 26 0.020 5 81 0.031 19 0.060 0.574 0.791 0.726 0.064 5 5 445.800 628 348 0.024 1 28 9 1985.734 262.451 22.932
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_506422_decomp_auto1_log.txt:FS: 0.139 0.261 0.495 1.000 0.527 0.032 0.000 2 2 15907.500 17550 14265 1 0 0.543 5 112 1.142 5 212 0.429 60 1.719 0.074 0.409 0.181 0.342 2 2 8910.000 12708 5112 1.718 5 211 112 0.000 3.08E14 3596.052
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_506428_decomp_auto1_log.txt:FS: 1.503 0.361 0.500 0.992 0.729 0.016 0.002 2 2 121945.500 124635 119256 1 0 2.898 2 139 7.422 2 325 1.682 14 10.371 0.112 0.404 0.278 0.256 208 208 768.058 123272 26 3.765 0 58 52 420144.564 455.790 3353.546
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_512201_decomp_auto1_log.txt:FS: 0.024 0.268 0.500 0.987 0.543 0.031 0.003 2 2 1483.500 1487 1480 1 0 0.043 5 25 0.022 5 80 0.037 18 0.068 0.570 0.768 0.742 0.060 5 5 556.800 940 261 0.028 1 29 9 478.028 315.893 54.722
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_520729_decomp_auto1_log.txt:FS: 0.690 0.909 0.964 0.945 0.998 0.000 0.011 21 4109 21.071 5466 3 1 0 0.168 2 2 1.575 1 131 0.153 3 1.773 0.931 0.980 0.950 0.010 6066 6066 15.206 5176 3 1.136 0 61 2 -1389625.000 0.333 152.132
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_530627_decomp_auto1_log.txt:FS: 0.005 0.384 0.629 0.611 1.000 0.000 0.099 3 3 64.333 95 47 0 0 0.006 4 17 0.004 4 30 0.004 17 0.017 0.405 0.663 0.611 0.099 3 3 64.333 73 57 0.017 3 28 17 2967.935 0.919 0.424
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_538867_decomp_auto1_log.txt:FS: 0.029 0.450 0.598 0.957 0.786 0.012 0.009 2 5 637.200 1773 36 1 0 0.009 2 6 0.008 1 31 0.008 4 0.024 0.561 0.585 0.957 0.009 4 4 796.500 1809 234 0.021 0 29 6 32.000 359.375 0.207
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_538916_decomp_auto1_log.txt:FS: 0.030 0.395 0.644 0.966 0.635 0.023 0.007 3 3 1168.000 1584 880 1 0 0.035 5 28 0.021 5 70 0.029 15 0.060 0.391 0.660 0.592 0.105 3 3 1056.000 1232 880 0.037 2 41 15 42.000 609.524 6.485
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_544324_decomp_auto1_log.txt:FS: 0.068 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 6.776 2 165 0.005 1 2 5.907 138 6.792 0.025 0.983 0.025 0.737 60 60 112.000 112 112 6.773 0 0 162 13.863 8.203 36.308
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_548047_decomp_auto1_log.txt:FS: 0.088 0.265 0.473 0.920 0.609 0.025 0.017 2 2 4480.000 5520 3440 1 0 0.065 2 17 0.056 2 44 0.050 16 0.126 0.157 0.487 0.321 0.227 2 2 3064.000 3554 2574 0.101 0 27 15 4.000 200.000 3599.306
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_auto4_bench/neos_548251_decomp_auto1_log.txt:FS: 0.021 0.366 0.495 1.000 0.739 0.015 0.000 2 2 2430.000 2670 2190 1 0 0.018 2 10 0.177 2 342 0.015 7 0.197 0.342 0.799 0.428 0.170 326 326 10.828 1580 6 0.017 0 3 6 15.000 1.340781E156 3599.109
