Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
disney_ara_music,21.409,0.678,0.907,0.751,0.995,0,0.057,2,3572,1162.824,1213273,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7018.619,72.644,3535.676,LIMIT,TIME_LIM_SOL,"1,920.0000","7,018.6190",72.6442%,1,9.02,3570.88
disney_ara_sport,68.823,0.711,0.946,0.754,0.997,0,0.056,2,1906,2118.412,897331,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375.061,69.258,3443.941,LIMIT,TIME_LIM_SOL,"1,345.0000","4,375.0611",69.2576%,1,7.59,3523.28
disney_ara_sport_symmetry,63.407,0.826,0.992,0.843,0.988,0.001,0.034,4,7262,556.501,223231,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0.14,721.447,LIMIT,TIME_LIM_SOL,"1,427.0000","1,429.0000",0.1400%,8,3.95,3532.32
disneyara_eq_30,9.314,0.478,0.986,0.484,1,0,0.145,17,11689,40.416,50784,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1249.119,13.859,3565.998,LIMIT,TIME_LIM_SOL,"-1,076.0000","-1,249.1193",13.8593%,1,6.65,3585.69
disneyara_eq_31,7.348,0.647,0.991,0.653,1,0,0.085,22,13683,84.895,88244,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1975,6.987,2664.357,LIMIT,TIME_LIM_SOL,"-1,837.0000","-1,975.0000",6.9873%,3,10.37,3641.54
disneyara_eq_32,6.204,0.601,0.982,0.612,1,0,0.098,22,5275,195.791,116957,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1752.19,5.318,3567.093,LIMIT,TIME_LIM_SOL,"-1,659.0000","-1,752.1899",5.3185%,1,8.05,3586.69
disneyara_eq_33,8.976,0.562,0.983,0.572,1,0,0.112,16,9168,94.351,106773,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1850.741,22.896,3560.882,LIMIT,TIME_LIM_SOL,"-1,427.0000","-1,850.7408",22.8957%,1,8.03,3583.78
disneyara_eq_34,6.044,0.693,0.991,0.699,1,0,0.072,22,4238,402.169,119009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2758.159,18.641,3548.432,LIMIT,TIME_LIM_SOL,"-2,244.0000","-2,758.1586",18.6414%,1,16.40,3573.45
disneyara_eq_35,6.776,0.652,0.992,0.657,1,0,0.084,22,11054,123.935,83587,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14914.226,86.248,3560.457,LIMIT,TIME_LIM_SOL,"-2,051.0000","-14,914.2255",86.2480%,1,12.02,3581.63
disneyara_eq_36,8.676,0.614,0.987,0.622,1,0,0.095,22,8002,155.751,117990,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15492.361,88.446,3557.507,LIMIT,TIME_LIM_SOL,"-1,790.0000","-15,492.3611",88.4459%,1,9.52,3583.17
disneyara_eq_40,9.005,0.401,0.996,0.403,1,0,0.182,13,2538,123.415,8928,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-740,10.676,126.013,LIMIT,TIME_LIM_SOL,-665.0000,-740.0000,10.1351%,153,2.61,3591.52
disneyara_eq_41,8.356,0.359,0.986,0.364,1,0,0.202,20,2889,81.851,22434,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664,5.422,627.493,LIMIT,TIME_LIM_SOL,-628.0000,-664.0000,5.4217%,12,2.81,3590.84
disneyara_eq_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,-594.0000,-594.0000,0.0000%,8174,2.40,2675.36
disneyara_eq_43,5.119,0.504,0.989,0.51,1,0,0.135,21,7935,70.735,40467,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1275.383,11.086,3576.466,LIMIT,TIME_LIM_SOL,"-1,134.0000","-1,275.3831",11.0855%,1,5.48,3590.38
disneyara_eq_44,11.146,0.424,0.988,0.429,1,0,0.169,16,10195,39.332,30620,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1100,5.455,2234.505,LIMIT,TIME_LIM_SOL,"-1,040.0000","-1,100.0000",5.4545%,3,4.45,3587.45
disneyara_eq_45,8.414,0.403,0.977,0.413,1,0,0.177,18,7785,52.91,57554,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1001,4.595,2282.885,LIMIT,TIME_LIM_SOL,-955.0000,"-1,001.0000",4.5954%,3,4.27,3589.26
disneyara_eq_46,6.843,0.595,0.988,0.602,1,0,0.102,17,10466,90.929,97019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8904,81.289,3565.451,LIMIT,TIME_LIM_SOL,"-1,666.0000","-8,904.0000",81.2893%,1,7.72,3585.97
disneyara_eq_47,13.676,0.523,0.985,0.531,1,0,0.126,22,12634,54.323,73612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1562.394,7.258,3549.212,LIMIT,TIME_LIM_SOL,"-1,449.0000","-1,562.3938",7.2577%,1,7.87,3577.23
disneyara_eq_48,9.122,0.528,0.996,0.531,1,0,0.127,15,11164,72.853,30452,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1415,9.187,1410.766,LIMIT,TIME_LIM_SOL,"-1,285.0000","-1,415.0000",9.1873%,4,7.48,3597.35
disneyara_eq_49,6.518,0.648,0.995,0.651,1,0,0.086,17,12783,106.678,76182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3395.5,37.358,3554.145,LIMIT,TIME_LIM_SOL,"-2,127.0000","-3,395.5000",37.3583%,1,12.38,3584.03
disneyara_eq_50,8.057,0.608,0.988,0.615,1,0,0.097,16,10454,117.895,110972,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14840.063,87.177,3561.377,LIMIT,TIME_LIM_SOL,"-1,903.0000","-14,840.0625",87.1766%,1,9.42,3583.27
disneyara_eq_51,13.44,0.55,0.988,0.557,1,0,0.117,15,18397,51.161,94490,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8948.5,81.461,3548.166,LIMIT,TIME_LIM_SOL,"-1,659.0000","-8,948.5000",81.4606%,1,8.29,3577.86
disneyara_eq_52,8.393,0.698,0.994,0.702,1,0,0.071,15,4294,486.146,143086,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22096,88.695,3543.989,LIMIT,TIME_LIM_SOL,"-2,498.0000","-22,096.0000",88.6948%,1,18.94,3575.46
disneyara_gt_50,2.733,0.015,0.952,0.016,1,0,0.826,8,1094,422.594,100066,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2021,0,985.983,SOLVED,OPTIMAL,"-2,021.0000","-2,021.0000",0.0000%,1,13.38,1007.34
disneyara_gt_51,2.17,0.02,0.976,0.02,1,0,0.778,9,1033,511.182,80736,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1829,0,827.351,SOLVED,OPTIMAL,"-1,829.0000","-1,829.0000",0.0000%,1,11.11,892.89
disneyara_gt_52,10.235,0.01,0.999,0.01,1,0,0.914,22,1019,316.202,654,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2832,0,1301.71,SOLVED,OPTIMAL,"-2,832.0000","-2,832.0000",0.0000%,1,22.36,1294.55
disneyara_gt_53,7.939,0.013,0.999,0.013,1,0,0.864,7,1396,348.352,532,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2486,0,911.141,SOLVED,OPTIMAL,"-2,486.0000","-2,486.0000",0.0000%,1,19.27,939.18
dolom1,0.554,0.152,0.557,0.293,0.933,0.003,0.246,2,7,8112.286,34278,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999187.1,65319.821,3596.273,LIMIT,TIME_LIM_SOL,"3,270,459,237.0000","4,999,187.0996",65319.820%,1,0.89,3598.59
drama255,0.03,0.142,0.496,1,0.287,0.063,0,2,2,2310,2520,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,140,1113.926,LIMIT,TIME_LIM_SOL,36.0000,15.0000,140.0000%,4,0.07,3599.91
ds,1.297,0.038,0.345,0.109,1,0,0.443,2,2,156538.5,243638,69439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.493,5494.648,3594.092,LIMIT,TIME_LIM_SOL,"2,545.1950",45.4934,5494.6480%,1,0.63,3597.30
dsbmip,0.042,0.373,0.632,0.615,0.96,0.002,0.097,3,26,131.808,1777,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305.198,0,0.551,SOLVED,OPTIMAL,-305.1982,-305.1982,0.0000%,1,0.34,0.97
e10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"11,577.0000","11,575.8425",0.0100%,139286,0.07,95.41
e201600,0.028,0.94,0.999,0.94,1,0,0.012,5,1600,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180640.292,295.986,14.481,LIMIT,TIME_LIM_SOL,"180,681.0000","180,640.6842",0.0223%,18021,0.63,3598.95
egout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,568.1007,568.1007,0.0000%,1,0.01,0.02
egoutDB,0.025,0.318,0.498,0.96,0.665,0.02,0.008,2,2,1701,1805,1597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,14.286,1.427,SOLVED,OPTIMAL,-94.0000,-94.0000,0.0000%,603,0.09,116.58
eil33_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,934.0079,934.0079,0.0000%,2488,0.19,31.16
eilA101_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,934.4519,818.8042,14.1240%,4151,0.72,3598.70
eilb101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"1,216.9202","1,216.8449",0.0062%,4086,0.49,237.91
enel_cr3_052714opt,1.234,0.968,0.992,0.976,1,0,0.005,22,2097,106.432,9236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263419.432,8.838,471.767,LIMIT,TIME_LIM_SOL,"286,700.8103","263,419.4321",8.8381%,8,79.54,3579.41
enel_cr3_052714sched,0.086,0.576,0.674,1,0.855,0.008,0,3,4,6408,9298,446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,1.340781E156,1562.576,LIMIT,TIME_LIM_NOSOL,,"1,084.0000",,11,8.66,3599.74
enel_cr6_052714opt,1.965,0.968,0.991,0.982,0.995,0,0.004,16,2451,161.87,21931,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262689.774,7.166,2388.478,LIMIT,TIME_LIM_SOL,"281,512.8821","262,689.7736",7.1655%,2,79.00,3570.46
enel_cr6_052714sched,0.091,0.59,0.682,1,0.866,0.007,0,2,4,6402.5,10803,1428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,1.32,1426.042,LIMIT,TIME_LIM_SOL,"1,102.3566","1,088.0000",1.3195%,10,8.21,3599.54
enel_plan17078981478,5.143,0.977,0.99,0.988,0.999,0,0.002,22,3469,233.601,39714,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646336.218,2.602,1123.559,LIMIT,TIME_LIM_SOL,"661,122.0357","646,388.9082",2.2793%,23,223.69,3569.50
enel_plan1707918832,4.999,0.972,0.985,0.987,1,0,0.003,22,3478,227.838,55771,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667367.029,3.072,1419.37,LIMIT,TIME_LIM_SOL,"687,867.7862","667,367.0293",3.0719%,10,222.81,3573.66
enel_plan1708005883,5.218,0.975,0.988,0.987,1,0,0.003,17,3873,209.231,49930,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523189.535,1.340781E156,3331.866,LIMIT,TIME_LIM_NOSOL,,"523,189.5353",,1,224.61,3565.86
enel_plan17083413093,1.21,0.973,0.997,0.977,0.999,0,0.005,22,2042,110.212,5127,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324936.399,1.340781E156,99.561,LIMIT,TIME_LIM_NOSOL,,"324,936.3987",,98,71.62,3573.75
enel_plan17085010635,1.043,0.966,0.992,0.977,0.997,0,0.005,20,1531,127.372,7178,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325663.214,1.949,145.659,LIMIT,TIME_LIM_SOL,"329,884.2945","325,663.2136",1.2961%,149,58.02,3574.90
enel_plan17085320373,0.939,0.965,0.993,0.977,0.994,0,0.005,22,1687,100.292,8652,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330875.821,1.340781E156,9.079,LIMIT,TIME_LIM_NOSOL,,"330,928.3943",,871,26.13,3579.64
enel_planning1,0.471,0.933,0.988,0.947,0.998,0,0.011,21,1475,51.083,4882,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386972.133,2.34,70.012,LIMIT,TIME_LIM_SOL,"393,617.4660","387,042.6375",1.6987%,3634,15.89,3591.63
enel_planning2,5.152,0.97,0.984,0.988,0.997,0,0.002,16,708,1227.119,61945,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9905.012,1.340781E156,3527.025,LIMIT,TIME_LIM_NOSOL,,"9,905.0120",,1,42.83,3582.08
enel_planning3,5.569,0.975,0.99,0.988,0.996,0,0.002,16,888,1080.639,39581,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63125.458,1.340781E156,3521.368,LIMIT,TIME_LIM_NOSOL,,"63,125.4580",,1,40.61,3577.57
enel_planscenariocr0,1.101,0.967,0.988,0.979,1,0,0.004,22,1733,121.165,13244,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.893,663.153,22.032,LIMIT,TIME_LIM_SOL,26.0000,9.8932,162.8078%,784,39.26,3582.95
enel_planscenariocr0_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.40,1.40
enel_planscenariocr1,1.02,0.963,0.989,0.974,1,0,0.005,22,2017,90.26,9650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.893,1960.346,38.07,LIMIT,TIME_LIM_SOL,36.5000,9.8932,268.9417%,1723,54.91,3584.10
enel_planscenariocr1_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.61,1.61
enel_planscenariocr3,0.954,0.966,0.992,0.973,1,0,0.005,17,1881,91.237,8106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2543264E13,3529.647,LIMIT,TIME_LIM_SOL,274.0000,-0.0000,6.254E13%,1,47.08,3584.58
enel_planscenariocr3_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,1.39,1.39
enel_planscenariocr6,0.943,0.959,0.985,0.974,1,0,0.005,18,1619,107.795,10069,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.893,1247.732,63.179,LIMIT,TIME_LIM_SOL,25.0000,9.8932,152.6998%,1766,55.41,3579.79
enel_planscenariocr6_regen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,2.13,2.13
enel_scen16388816173,0.013,0.815,0.943,0.864,1,0,0.029,9,39,31.795,156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281.322,17.754,0.046,SOLVED,OPTIMAL,"5,041.4308","5,041.4308",0.0000%,34,0.30,0.58
enel_scen16394701545,0.083,0.937,0.989,0.948,1,0,0.011,15,194,109.387,567,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159763.057,0.775,4.55,LIMIT,TIME_LIM_SOL,"161,001.0712","160,209.6191",0.4940%,28516,1.67,3599.25
enel_scen16400757881,0.281,0.956,0.991,0.964,1,0,0.007,16,728,86.574,2769,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646410.842,6.355,68.402,LIMIT,TIME_LIM_SOL,"685,421.4456","646,613.5981",6.0017%,511,3.33,3595.68
enel_scen16400927469,0.685,0.972,0.995,0.977,1,0,0.005,15,1047,132.634,4896,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923278.13,6.931,120.252,LIMIT,TIME_LIM_SOL,"987,266.5020","923,278.1302",6.9306%,271,3.35,3590.88
enel_scen16400997737,0.368,0.958,0.994,0.965,1,0,0.007,17,782,99.799,1964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785174.634,4.415,59.351,LIMIT,TIME_LIM_SOL,"812,885.8610","785,174.6343",3.5293%,615,4.22,3594.07
enel_scen16401805655,0.168,0.955,0.994,0.96,1,0,0.008,19,451,94.401,1280,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326899.626,0.666,14.848,LIMIT,TIME_LIM_SOL,"329,076.4374","327,089.4349",0.6075%,6577,2.17,3597.92
enel_scen16401842902,0.169,0.954,0.995,0.96,1,0,0.008,21,452,94.015,616,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319811.295,1.009,13.364,LIMIT,TIME_LIM_SOL,"323,028.9820","320,118.9472",0.9090%,12203,2.17,3597.73
enel_scen16402501411,0.313,0.954,0.988,0.967,0.998,0,0.007,16,730,91.23,3611,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782968.082,3.607,1592.436,LIMIT,TIME_LIM_SOL,"801,693.9760","782,968.0820",2.3917%,331,4.05,3594.54
enel_scen1640250290,0.241,0.946,0.986,0.963,0.995,0,0.008,22,462,122.219,3033,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470150.774,0.97,30.429,LIMIT,TIME_LIM_SOL,"472,010.6464","470,156.3068",0.3944%,631,2.85,3596.57
enel_sched0,0.104,0.755,0.828,0.998,0.914,0.005,0,4,7,5775.857,8452,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.804,1.340781E156,855.316,LIMIT,TIME_LIM_NOSOL,,"1,224.8041",,42,8.86,3598.93
enel_sched1,0.101,0.724,0.752,1,0.963,0.002,0,4,7,5032.143,10575,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,2.647,274.752,LIMIT,TIME_LIM_SOL,"1,159.9155","1,130.0000",2.6474%,82,11.49,3598.81
enel_sched2,0.056,0.776,0.839,1,0.924,0.004,0,4,9,3006.333,6960,508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162.444,24.066,3587.764,LIMIT,TIME_LIM_SOL,"1,442.1964","1,162.4439",24.0659%,1,10.63,3598.84
enelnew,0.632,0.946,0.986,0.96,1,0,0.008,22,924,134.741,8464,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.125,1.340781E156,104.898,LIMIT,TIME_LIM_SOL,162.5000,136.1250,19.3756%,3186,43.94,3582.69
enigma,0.005,0.066,0.9,0.073,1,0,0.524,2,10,9.9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1,0.02,0.25
enlight13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,71.0000,71.0000,0.0000%,0,0.01,0.01
enlight14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.01,0.01
enlight15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,69.0000,69.0000,0.0000%,0,0.01,0.01
enlight16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.01,0.01
enlight9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,INFEASIBLE,,,,0,0.00,0.00
enterpriserentacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"173,794.6388","173,112.8561",0.3938%,98677,1.97,3599.80
erdos_rob_2_500,0.045,0.164,0.5,0.646,0.507,0.034,0.088,2,2,2314,2384,2244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340781E156,958.972,LIMIT,TIME_LIM_NOSOL,,0.0000,,7,0.16,3599.89
ex10,0.001,0.088,0.75,0.117,1,0,0.429,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.004,SOLVED,OPTIMAL,100.0000,100.0000,0.0000%,1,62.46,62.47
ex9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,81.0000,81.0000,0.0000%,0,18.62,18.62
fast0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,174.0000,174.0000,0.0000%,11261,2.64,636.43
fc_60_20_1,0.014,0.576,0.943,0.611,1,0,0.098,8,162,5.235,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.982,132.857,0.551,LIMIT,TIME_LIM_SOL,506.0000,456.4563,10.8540%,75775,0.02,3599.97
fiball,0.044,0.778,0.932,0.835,1,0,0.036,9,1746,23.149,10497,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.069,2.138,219.677,LIMIT,TIME_LIM_SOL,140.0000,138.0000,1.4493%,34,0.81,3597.02
fiber,0.018,0.472,0.909,0.519,1,0,0.131,4,12,115.5,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198107.358,107.45,0.185,SOLVED,OPTIMAL_RGAP,"405,935.1800","405,900.8700",0.0085%,2002,0.09,21.82
financialaid1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,"5,922,706.0287","5,923,288.5492",0.0098%,1416,234.57,568.13
financialaid2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"8,228,114.4816","8,460,523.2751",2.7470%,13667,249.42,3599.25
fire18,0.011,0.364,0.82,0.554,0.802,0.011,0.118,6,6,150.333,220,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162,73.454,3.588,LIMIT,TIME_LIM_SOL,3.6600,3.1147,17.5072%,16912,0.01,3599.97
fixnet6,0.016,0.822,0.982,0.837,1,0,0.036,7,132,9,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229.581,25.125,1.32,SOLVED,OPTIMAL_RGAP,"3,983.0000","3,982.9649",0.0009%,215,0.02,14.21
fl1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,"16,954.0000","16,954.0000",0.0000%,1091,10.20,160.26
flugpl,0.001,0.12,0.5,1,0.24,0.071,0,2,2,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201500,0,0.01,SOLVED,OPTIMAL,"1,201,500.0000","1,201,500.0000",0.0000%,1,0.00,0.01
forestry_random_100,0.138,0.905,0.946,0.957,1,0,0.009,2,25,1977.08,3989,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42143864.212,1.108,14.514,LIMIT,TIME_LIM_SOL,"41,884,463.2300","42,127,867.9120",0.5778%,13329,9.49,3597.92
forestry_random_200,0.66,0.938,0.949,0.988,1,0,0.002,4,29,7121.069,16121,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86198170.646,1.483,63.929,LIMIT,TIME_LIM_SOL,"85,527,520.8200","86,186,703.6260",0.7648%,2518,10.71,3597.71
forestry_random_240,0.575,0.937,0.948,0.989,1,0,0.002,3,26,7521.5,14337,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104162993.59,0.636,64.712,LIMIT,TIME_LIM_SOL,"103,916,264.2100","104,156,259.1400",0.2304%,1738,15.58,3597.80
forestry_random_40,0.034,0.885,0.935,0.946,1,0,0.011,2,22,519.227,934,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19101333.47,1.212,1.124,LIMIT,TIME_LIM_SOL,"18,945,354.6800","19,074,499.5100",0.6771%,101921,0.77,3599.89
