Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
neos13,0.05,0.517,0.658,1,0.786,0.012,0,3,3,53005.333,59038,40940,1,0,0.091,1,2,0,0,0,0.08,3,0.106,0,0,1,0,1,1,159016,159016,159016,0.047,0,0,0,-126.178,24.333,3598.231,LIMIT,TIME_LIM_SOL,-95.4748,-126.1784,24.3335%,1,1.12,3599.63
neos14,0.015,0.438,0.756,0.804,0.721,0.016,0.044,4,13,111.769,368,2,1,0,0.035,4,38,0.031,4,147,0.028,29,0.072,0.521,0.76,0.685,0.076,19,19,73.474,368,2,0.005,0,0,0,66696.586,16.276,9.515,LIMIT,TIME_LIM_SOL,"75,572.0100","71,712.7966",5.3815%,11478,0.02,3599.90
neos15,0.017,0.445,0.627,0.868,0.818,0.01,0.028,3,10,152.1,768,2,1,0,0.019,2,18,0.017,2,73,0.015,14,0.041,0.539,0.747,0.721,0.065,23,23,63.304,472,2,0.017,0,18,6,72555.51,15.641,15.245,LIMIT,TIME_LIM_SOL,"83,183.5011","77,400.1767",7.4720%,6252,0.02,3599.90
neos16,0.015,0.231,0.5,0.971,0.475,0.037,0.006,2,2,1196,1206,1186,1,0,0.02,4,22,0.026,3,103,0.015,16,0.05,0.199,0.542,0.368,0.2,42,42,44.571,896,2,0.04,2,78,18,434.175,1.340781E156,417.103,LIMIT,TIME_LIM_NOSOL,,437.5000,,55,0.12,3599.84
neos17,0.014,0.256,0.499,1,0.514,0.033,0,2,2,1596.5,1676,1517,1,0,0.038,1,31,0,0,0,0.031,26,0.044,0,0,0.99,0.002,1,1,3167,3167,3167,0.008,0,0,0,0.128,23.744,295.497,LIMIT,TIME_LIM_SOL,0.1508,0.1296,16.3608%,34,0.17,3599.92
neos18,0.057,0.134,0.492,0.998,0.272,0.065,0,2,2,3985,4483,3487,1,0,0.047,5,27,0.049,5,65,0.035,15,0.101,0.149,0.477,0.312,0.233,2,2,2855.5,3466,2245,0.1,5,64,27,12.213,31.011,37.873,LIMIT,TIME_LIM_SOL,16.0000,13.0167,22.9195%,149,0.15,3602.27
neos19,1.024,0.976,0.991,0.985,1,0,0.003,21,236,647.504,8986,350,0,0,0.993,5,47,0.287,4,37,0.702,7,1.309,0.98,0.996,0.984,0.003,260,260,587.354,3116,346,1.013,2,29,44,-1595,0.063,18.343,SOLVED,OPTIMAL,"-1,595.0000","-1,595.0000",0.0000%,7,1.44,122.74
neos2,0.018,0.702,0.81,0.994,0.872,0.007,0.001,5,6,762.167,1243,481,1,0,0.04,4,14,0.007,3,24,0.036,15,0.051,0.836,0.92,0.908,0.019,13,13,293.231,400,151,0.009,0,0,1,-2220.467,122.413,1.616,SOLVED,OPTIMAL_RGAP,454.8647,454.8647,0.0000%,43310,0.98,820.12
neos20,0.028,0.238,0.484,0.964,0.51,0.034,0.007,2,2,1912,2255,1569,1,0,0.089,5,60,0.06,5,172,0.071,37,0.152,0.355,0.487,0.729,0.063,2,2,1827,2120,1534,0.029,0,29,10,-450,1.340781E156,31.809,SOLVED,OPTIMAL,-434.0000,-434.0000,0.0000%,107,0.26,2109.26
neos21,0.049,0.074,0.484,0.986,0.156,0.093,0.003,2,2,5978.5,7062,4895,1,0,0.009,1,2,0,0,0,0.008,2,0.011,0.09,0.468,0.192,0.33,2,2,5627.5,7050,4205,0.002,0,0,0,5.357,30.667,1365.61,LIMIT,TIME_LIM_SOL,7.0000,5.5490,26.1484%,24,0.08,3599.92
neos22,0.037,0.936,0.962,0.972,1,0,0.006,5,27,364.741,432,336,0,0,0.009,1,2,0.016,1,27,0.008,2,0.029,0.936,0.962,0.972,0.006,27,27,364.741,432,336,0.003,0,0,0,777686.429,0.261,12.438,LIMIT,TIME_LIM_SOL,"779,715.0000","779,443.5714",0.0348%,12505,0.12,3599.92
neos23,0.02,0.138,0.5,1,0.276,0.064,0,2,2,1513,1526,1500,1,0,0.018,5,19,0.029,5,68,0.015,14,0.051,0.105,0.444,0.237,0.288,2,2,1093,1458,728,0.018,0,26,4,86.544,58.301,695.86,SOLVED,OPTIMAL_RGAP,137.0000,136.9871,0.0094%,25,0.07,876.93
neos3,0.021,0.768,0.891,0.956,0.901,0.005,0.009,7,13,473.154,1089,42,1,0,0.047,4,13,0.009,3,24,0.043,12,0.064,0.854,0.917,0.931,0.014,14,14,397.143,821,251,0.018,0,2,4,-3681.233,1.340781E156,4.733,LIMIT,TIME_LIM_NOSOL,,-471.0070,,26534,1.64,3599.86
neos4,0.074,0.296,0.503,0.944,0.623,0.024,0.012,2,5,1545.8,3916,6,1,0,0.202,5,120,0.154,5,251,0.153,45,0.365,0.62,0.874,0.709,0.069,28,28,190.25,1479,13,0.072,0,29,24,-48679898521,0.157,502.528,ERROR,FAIL_SOL,-48603440751.0000,-48679898521.0000,0.1571%,1,0.41,503.17
neos5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,15.0000,15.0000,0.0000%,2228781,0.01,895.11
neos6,0.058,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.466,2,8,0.024,1,4,0.42,7,0.503,0.253,0.546,0.464,0.154,3,3,62427,105447,13884,0.436,0,3,8,83,15.663,48.124,LIMIT,TIME_LIM_SOL,96.0000,83.0000,15.6627%,284,0.90,3597.97
neos648910,0.014,0.151,0.5,1,0.303,0.06,0,2,2,610.5,629,592,1,0,0.022,5,29,0.024,5,125,0.017,25,0.05,0.288,0.488,0.59,0.105,2,2,539.5,624,455,0.04,3,93,24,32,0,0.033,SOLVED,OPTIMAL,32.0000,32.0000,0.0000%,1,0.06,0.16
neos7,0.018,0.908,0.964,0.959,0.983,0.001,0.008,10,47,99.426,306,14,1,0,0.019,3,7,0.005,2,16,0.016,6,0.028,0.927,0.966,0.959,0.008,47,47,99.191,306,30,0.01,0,1,2,713729.172,1.15,2.463,SOLVED,OPTIMAL_RGAP,"721,934.0000","721,877.6197",0.0078%,350,0.07,51.61
neos788725,0.022,0.049,0.948,0.052,1,0,0.591,7,23,23.652,38,16,0,0,0.017,3,15,0.004,2,16,0.013,16,0.025,0.059,0.483,0.123,0.42,2,2,816,966,666,0.007,0,8,1,-21.144,1.340781E156,50.324,LIMIT,TIME_LIM_NOSOL,,-18.6793,,319,0.13,3599.95
neos808444,0.494,0.78,0.98,0.814,0.978,0.001,0.041,16,61,1655.344,5438,10,1,0,1.41,3,70,0.112,3,26,1.186,11,1.536,0.805,0.963,0.836,0.036,49,49,2080.714,14830,864,0.131,0,5,2,0,1.340781E156,20.087,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1693,1.74,2697.22
neos818918,0.025,0.194,0.903,0.413,0.52,0.033,0.177,4,12,200.333,279,7,1,0,0.025,5,15,0.018,4,61,0.021,17,0.047,0.472,0.8,0.59,0.106,5,5,528,528,528,0.015,0,24,3,1680,1.19,10.252,LIMIT,TIME_LIM_SOL,"1,700.0000","1,680.0000",1.1905%,2073,0.04,3599.99
neos823206,0.026,0.307,0.757,0.494,0.821,0.01,0.141,4,11,170,526,3,1,0,0.066,4,42,0.013,3,51,0.055,43,0.082,0.332,0.783,0.424,0.172,11,11,172.364,502,3,0.052,1,39,30,27.106,227.536,1.898,LIMIT,TIME_LIM_SOL,83.8602,60.0979,39.5392%,10531,1.37,3599.91
neos858960,0.011,0.156,0.98,0.159,1,0,0.367,8,77,2.182,16,2,0,0,0.054,5,64,0.008,5,38,0.039,67,0.065,0.159,0.96,0.166,0.359,71,71,2.563,28,2,0.033,1,17,32,1,1.340781E156,5.3,LIMIT,TIME_LIM_NOSOL,,22.8997,,85084,0.09,3599.88
neos897005,0.697,0.572,0.989,0.768,0.754,0.014,0.053,10,127,535.299,1100,4,1,0,0.067,2,1,0.182,1,48,0.063,2,0.265,0.836,0.954,0.876,0.026,23,23,3050.739,3563,22,0.22,0,46,1,14,0,22.901,SOLVED,OPTIMAL,14.0000,14.0000,0.0000%,1,2.18,32.45
neos9,1.27,0.961,0.969,0.992,1,0,0.002,2,112,1630.429,5712,2,0,0,0.227,2,1,0.026,1,3,0.216,2,0.275,0.961,0.969,0.992,0.002,32,32,5712,5712,5712,0.142,0,1,1,798,0,86.158,SOLVED,OPTIMAL,798.0000,798.0000,0.0000%,1,1.69,106.02
neos_1109824,0.261,0.743,0.75,0.991,1,0,0.002,4,4,7961,7961,7961,0,0,0.04,2,1,0.001,1,1,0.038,2,0.046,0.743,0.75,0.991,0.002,4,4,7961,7961,7961,0.004,0,0,0,374.25,4.208,813.083,SOLVED,OPTIMAL,378.0000,378.0000,0.0000%,275,3.15,2015.45
neos_1112782,0.038,0.895,0.995,0.899,1,0,0.021,14,1937,2.137,267,2,0,0,0.051,3,16,0.025,2,43,0.043,17,0.083,0.897,1,0.897,0.022,2025,2025,2,2,2,0.027,1,26,1,499999999924,514.014,3.521,LIMIT,TIME_LIM_SOL,580574041895.0000,522404073574.0000,11.1351%,47005,0.05,3599.78
neos_1112787,0.031,0.883,0.994,0.888,1,0,0.024,15,1522,2.154,237,2,0,0,0.031,3,12,0.018,2,38,0.026,13,0.055,0.885,0.999,0.885,0.024,1600,1600,2,2,2,0.021,1,23,1,499999999913,16.964,3.86,LIMIT,TIME_LIM_SOL,570168928122.0000,514103846957.0000,10.9054%,54457,0.04,3599.84
neos_1171692,0.124,0.908,0.952,0.953,1,0,0.01,2,21,1912,1912,1912,0,0,0.029,2,1,0.001,1,1,0.028,2,0.036,0.908,0.952,0.953,0.01,21,21,1912,1912,1912,0.004,0,0,0,-273,0,11.9,SOLVED,OPTIMAL,-273.0000,-273.0000,0.0000%,496,0.33,106.41
neos_1171737,0.132,0.92,0.967,0.952,1,0,0.01,4,30,1830,1830,1830,0,0,0.038,2,1,0.002,1,1,0.036,2,0.045,0.92,0.967,0.952,0.01,30,30,1830,1830,1830,0.004,0,0,0,-195,2.051,19.032,LIMIT,TIME_LIM_SOL,-193.2500,-195.0000,0.8974%,38470,0.46,3599.73
neos_1224597,0.082,0.573,0.817,0.702,1,0,0.071,2,24,633.125,3136,9,0,0,0.398,4,79,0.038,3,55,0.348,44,0.44,0.656,0.811,0.808,0.043,18,18,896.389,3136,35,0.155,0,21,25,-428,0,0.21,SOLVED,OPTIMAL,-428.0000,-428.0000,0.0000%,1,0.36,1.19
neos_1225589,0.019,0.824,0.998,0.825,1,0,0.038,22,625,2,2,2,0,0,0.002,2,1,0.004,1,16,0.002,2,0.017,0.824,0.998,0.825,0.038,625,625,2,2,2,0.01,0,0,0,200000000,913.577,0.914,LIMIT,TIME_LIM_SOL,"1,271,457,272.8000","384,062,075.0400",231.0551%,90625,0.02,3599.95
neos_1337307,0.102,0.406,0.57,0.944,0.755,0.014,0.011,2,7,1976,6712,8,1,0,0.052,2,12,0.031,1,31,0.042,6,0.088,0.696,0.902,0.771,0.052,23,23,559.304,2858,8,0.054,0,14,11,-203123.974,0.498,214.047,LIMIT,TIME_LIM_SOL,"-202,113.0000","-203,046.1208",0.4596%,109,0.48,3599.57
neos_1396125,0.04,0.153,0.497,0.7,0.441,0.041,0.071,2,3,1439.333,2351,6,1,0,0.099,3,57,0.008,2,20,0.082,32,0.11,0.356,0.846,0.42,0.173,19,19,168.632,1158,108,0.04,0,5,22,985.897,204.296,130.447,LIMIT,TIME_LIM_SOL,"3,000.0476","1,590.8817",88.5777%,23,0.20,3599.83
neos_1426635,0.012,0.812,0.921,0.882,1,0,0.025,2,13,201.538,240,80,0,0,0.004,2,1,0,1,1,0.003,2,0.007,0.812,0.921,0.882,0.025,13,13,201.538,240,80,0.003,0,0,0,-176.25,0.142,1.276,LIMIT,TIME_LIM_SOL,-176.0000,-176.2500,0.1418%,107299,0.02,3599.96
neos_1426662,0.022,0.901,0.946,0.953,1,0,0.01,9,19,371.368,416,96,0,0,0.007,2,1,0.001,1,1,0.007,2,0.01,0.901,0.946,0.953,0.01,19,19,371.368,416,96,0.002,0,0,0,-44,0,0.616,SOLVED,OPTIMAL,-44.0000,-44.0000,0.0000%,1,0.06,0.72
neos_1436709,0.023,0.877,0.935,0.938,1,0,0.013,2,16,342.875,368,104,0,0,0.006,2,1,0.001,1,1,0.005,2,0.009,0.877,0.935,0.938,0.013,16,16,342.875,368,104,0.002,0,0,0,-129,0.775,1.998,LIMIT,TIME_LIM_SOL,-128.0000,-129.0000,0.7752%,103339,0.03,3599.97
neos_1440225,0.051,0.179,0.5,0.358,1,0,0.205,2,2,2326.5,2362,2291,0,0,0.184,5,115,0.007,5,20,0.149,76,0.195,0.179,0.5,0.358,0.205,2,2,2326.5,2362,2291,0.003,0,0,0,36,0,1.107,SOLVED,OPTIMAL,36.0000,36.0000,0.0000%,1,0.47,1.97
neos_1440460,0.019,0.829,0.909,0.912,1,0,0.018,2,12,316.5,368,72,0,0,0.004,2,1,0,1,1,0.004,2,0.007,0.829,0.909,0.912,0.018,12,12,316.5,368,72,0.002,0,0,0,-180,0.556,1.61,LIMIT,TIME_LIM_SOL,-179.2500,-180.0000,0.4167%,68104,0.02,3599.97
neos_1442119,0.023,0.885,0.939,0.942,1,0,0.012,2,17,347.529,368,112,0,0,0.006,2,1,0.001,1,1,0.005,2,0.01,0.885,0.939,0.942,0.012,17,17,347.529,368,112,0.003,0,0,0,-182,1.099,2.437,LIMIT,TIME_LIM_SOL,-181.0000,-182.0000,0.5495%,91552,0.03,3599.94
neos_1442657,0.021,0.868,0.93,0.933,1,0,0.014,5,15,337.6,368,96,0,0,0.005,2,1,0,1,1,0.005,2,0.009,0.868,0.93,0.933,0.014,15,15,337.6,368,96,0.003,0,0,0,-156,0.962,1.801,LIMIT,TIME_LIM_SOL,-154.5000,-156.0000,0.9615%,87527,0.03,3599.95
neos_1601936,0.261,0.039,0.496,0.696,0.114,0.108,0.073,2,2,31577.5,34410,28745,1,0,5.241,4,783,0.321,4,157,4.089,186,5.573,0.074,0.484,0.153,0.375,2,2,24409.5,28727,20092,0.01,0,0,0,3,1809266.667,3306.411,LIMIT,TIME_LIM_SOL,"54,281.0000",3.0000,1809267.0%,2,0.74,3593.24
neos_1605061,0.367,0.056,0.499,0.601,0.187,0.084,0.102,2,2,38788,40350,37226,1,0,10.048,4,1300,0.576,4,199,7.515,273,10.64,0.081,0.497,0.163,0.363,2,2,30983.5,33204,28763,0.013,0,0,0,2,1.340781E156,3566.026,LIMIT,TIME_LIM_NOSOL,,2.0000,,1,0.87,3583.39
neos_1605075,0.348,0.055,0.5,0.59,0.187,0.084,0.105,2,2,38137.5,39318,36957,1,0,9.21,5,1364,0.58,5,197,6.716,317,9.805,0.084,0.5,0.168,0.357,2,2,31807,32287,31327,0.011,0,0,0,-37.264,304792.63,3578.862,LIMIT,TIME_LIM_SOL,"113,540.0000",-37.2638,304792.60%,1,0.66,3589.76
neos_1616732,0.002,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.017,5,10,0.03,5,50,0.014,10,0.051,0.073,0.495,0.147,0.384,2,2,1232,1350,1114,0.05,5,49,10,147.192,10.74,165.89,LIMIT,TIME_LIM_SOL,160.0000,150.9118,6.0222%,90,0.03,3599.93
neos_1620770,0.009,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.028,2,2,0.011,1,13,0.024,3,0.042,0.927,0.955,0.971,0.006,22,22,833.636,840,770,0.021,0,0,1,7,28.571,8.077,LIMIT,TIME_LIM_SOL,9.0000,8.0000,12.5000%,60423,0.26,3599.81
neos_430149,0.012,0.181,0.5,1,0.361,0.051,0,2,2,1012.5,1028,997,1,0,0.011,5,20,0.028,5,95,0.007,16,0.042,0.287,0.497,0.578,0.11,2,2,894,965,823,0.02,1,42,8,0,1.340781E156,6.414,LIMIT,TIME_LIM_NOSOL,,0.0000,,948,0.05,3599.92
neos_476283,4.642,0.138,0.989,0.14,1,0,0.394,12,373,44.319,1041,2,0,0,0.744,4,27,0.609,4,17,0.285,18,1.51,0.138,0.989,0.14,0.394,326,326,50.859,1041,4,0.212,0,0,3,406.245,0.361,195.252,LIMIT,TIME_LIM_SOL,407.7118,406.2937,0.3490%,1704,3.12,3590.19
neos_480878,0.085,0.002,0.422,1,0.004,0.278,0,2,2,18451.5,25716,11187,1,0,0.141,3,99,0.031,3,36,0.098,71,0.18,0.021,0.792,0.026,0.727,13,13,85.077,452,18,0.024,0,5,13,479.139,2.792,18.065,LIMIT,TIME_LIM_SOL,492.5144,485.3571,1.4747%,3022,1.45,3599.68
neos_495307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"3,582.0000","3,537.8160",1.2489%,1171064,0.10,3599.99
neos_498623,0.602,0.325,0.747,0.443,0.979,0.001,0.163,4,13,6684.846,24837,3,1,0,1.813,3,117,0.106,3,41,1.556,44,1.93,0.389,0.867,0.449,0.16,17,17,4966.059,17550,3,1.922,2,38,117,16.6,0,12.198,SOLVED,OPTIMAL,16.6000,16.6000,0.0000%,1,1.99,17.04
neos_503737,0.081,0.133,0.891,0.15,1,0,0.38,4,62,95.968,1859,11,0,0,0.555,4,197,0.046,4,92,0.466,128,0.604,0.141,0.898,0.157,0.37,42,42,147.738,1859,106,0.006,0,0,1,50,40,16.106,LIMIT,TIME_LIM_SOL,54.0000,50.0000,8.0000%,3729,0.09,3599.29
neos_504674,0.023,0.321,0.5,0.97,0.663,0.021,0.006,2,2,1511,1541,1481,1,0,0.022,2,12,0.01,2,33,0.018,8,0.034,0.581,0.775,0.75,0.058,5,5,570.8,933,393,0.033,1,29,12,3355.908,440.058,86.099,SOLVED,OPTIMAL_RGAP,"3,635.8714","3,635.8714",0.0000%,133,0.03,2586.08
neos_504815,0.019,0.274,0.5,0.961,0.571,0.028,0.008,2,2,1185,1196,1174,1,0,0.037,5,26,0.02,5,81,0.031,19,0.06,0.574,0.791,0.726,0.064,5,5,445.8,628,348,0.024,1,28,9,1985.734,262.451,22.932,SOLVED,OPTIMAL_RGAP,"2,296.2200","2,296.0594",0.0070%,691,0.03,879.19
neos_506422,0.139,0.261,0.495,1,0.527,0.032,0,2,2,15907.5,17550,14265,1,0,0.543,5,112,1.142,5,212,0.429,60,1.719,0.074,0.409,0.181,0.342,2,2,8910,12708,5112,1.718,5,211,112,0,3.08E14,3596.052,LIMIT,TIME_LIM_SOL,308.0000,0.0000,3.08E14%,1,0.17,3598.15
neos_506428,1.503,0.361,0.5,0.992,0.729,0.016,0.002,2,2,121945.5,124635,119256,1,0,2.898,2,139,7.422,2,325,1.682,14,10.371,0.112,0.404,0.278,0.256,208,208,768.058,123272,26,3.765,0,58,52,420144.564,455.79,3353.546,LIMIT,TIME_LIM_SOL,"2,335,119.9996","420,144.5643",455.7896%,1,173.66,3569.42
neos_512201,0.024,0.268,0.5,0.987,0.543,0.031,0.003,2,2,1483.5,1487,1480,1,0,0.043,5,25,0.022,5,80,0.037,18,0.068,0.57,0.768,0.742,0.06,5,5,556.8,940,261,0.028,1,29,9,478.028,315.893,54.722,SOLVED,OPTIMAL_RGAP,513.5708,513.5377,0.0064%,55,0.04,972.18
neos_520729,0.69,0.909,0.964,0.945,0.998,0,0.011,21,4109,21.071,5466,3,1,0,0.168,2,2,1.575,1,131,0.153,3,1.773,0.931,0.98,0.95,0.01,6066,6066,15.206,5176,3,1.136,0,61,2,-1389625,0.333,152.132,LIMIT,TIME_LIM_SOL,"-1,385,000.0000","-1,389,625.0000",0.3328%,981,5.94,3595.65
neos_530627,0.005,0.384,0.629,0.611,1,0,0.099,3,3,64.333,95,47,0,0,0.006,4,17,0.004,4,30,0.004,17,0.017,0.405,0.663,0.611,0.099,3,3,64.333,73,57,0.017,3,28,17,2967.935,0.919,0.424,SOLVED,OPTIMAL,"2,995.2000","2,995.2000",0.0000%,3,0.00,0.53
neos_538867,0.029,0.45,0.598,0.957,0.786,0.012,0.009,2,5,637.2,1773,36,1,0,0.009,2,6,0.008,1,31,0.008,4,0.024,0.561,0.585,0.957,0.009,4,4,796.5,1809,234,0.021,0,29,6,32,359.375,0.207,LIMIT,TIME_LIM_SOL,127.0000,110.7500,14.6727%,9780,0.02,3599.92
neos_538916,0.03,0.395,0.644,0.966,0.635,0.023,0.007,3,3,1168,1584,880,1,0,0.035,5,28,0.021,5,70,0.029,15,0.06,0.391,0.66,0.592,0.105,3,3,1056,1232,880,0.037,2,41,15,42,609.524,6.485,SOLVED,OPTIMAL,134.0000,134.0000,0.0000%,3975,0.02,2592.14
neos_544324,0.068,0,0,0,0,0,0,-1,0,0,0,0,-1,0,6.776,2,165,0.005,1,2,5.907,138,6.792,0.025,0.983,0.025,0.737,60,60,112,112,112,6.773,0,0,162,13.863,8.203,36.308,LIMIT,TIME_LIM_SOL,15.0000,13.9022,7.8963%,19377,0.25,3591.06
neos_548047,0.088,0.265,0.473,0.92,0.609,0.025,0.017,2,2,4480,5520,3440,1,0,0.065,2,17,0.056,2,44,0.05,16,0.126,0.157,0.487,0.321,0.227,2,2,3064,3554,2574,0.101,0,27,15,4,200,3599.306,LIMIT,TIME_LIM_SOL,12.0000,4.0000,200.0000%,1,0.15,3599.74
neos_548251,0.021,0.366,0.495,1,0.739,0.015,0,2,2,2430,2670,2190,1,0,0.018,2,10,0.177,2,342,0.015,7,0.197,0.342,0.799,0.428,0.17,326,326,10.828,1580,6,0.017,0,3,6,15,1.340781E156,3599.109,LIMIT,TIME_LIM_NOSOL,,15.0000,,1,0.21,3599.67
neos_551991,0.1,0.253,0.474,0.893,0.598,0.026,0.023,2,2,3606.5,4433,2780,1,0,0.057,2,23,0.064,2,52,0.041,16,0.125,0.147,0.478,0.307,0.236,2,2,2484.5,3002,1967,0.101,0,33,21,9.229,40.864,1584.229,LIMIT,TIME_LIM_SOL,13.0000,9.2288,40.8640%,3,0.36,3599.71
neos_555343,0.054,0.686,0.908,0.755,1,0,0.056,3,12,685.667,978,10,0,0,0.069,2,24,0.037,2,57,0.059,10,0.11,0.686,0.908,0.755,0.056,12,12,685.667,978,10,0.003,0,0,0,1512800,11.403,3599.297,LIMIT,TIME_LIM_SOL,"1,685,300.0000","1,512,800.0000",11.4027%,1,0.34,3599.82
neos_555424,0.057,0.846,0.848,0.998,1,0,0,3,8,1486.875,1975,10,0,0,0.038,1,6,0.017,1,23,0.036,5,0.059,0.846,0.848,0.998,0,8,8,1486.875,1975,10,0.003,0,0,0,1286800,0,24.347,SOLVED,OPTIMAL,"1,286,800.0000","1,286,800.0000",0.0000%,1,0.17,24.76
neos_555884,0.062,0.808,0.855,0.964,0.981,0.001,0.007,3,11,1108.545,2115,10,1,0,0.143,3,24,0.067,3,94,0.132,14,0.215,0.845,0.846,0.998,0,8,8,1574.375,2115,10,0.063,0,21,9,1231200,0.122,725.209,LIMIT,TIME_LIM_SOL,"1,232,700.0000","1,231,200.0000",0.1218%,14,0.32,3599.78
neos_555927,0.029,0.842,0.845,0.996,1,0,0.001,2,7,896.143,1059,489,0,0,0.023,1,8,0.011,1,25,0.02,8,0.037,0.842,0.845,0.996,0.001,7,7,896.143,1059,489,0.004,0,0,0,689000,0.145,77.707,SOLVED,OPTIMAL,"690,000.0000","690,000.0000",0.0000%,9,0.10,232.53
neos_565672,5.229,0.965,0.97,0.998,0.997,0,0,2,349,2044.481,85974,4,1,0,5.813,5,85,34.752,5,875,3.414,9,40.681,0.987,0.99,0.998,0,137,137,5211.818,25656,361,1.052,0,13,3,71593.993,27.674,74.083,LIMIT,TIME_LIM_SOL,"91,407.0321","73,351.2730",24.6155%,939,16.47,3552.93
neos_565815,0.141,0.714,0.743,0.961,1,0,0.008,3,4,10852,12384,7812,0,0,0.042,2,1,0.001,1,1,0.041,2,0.052,0.714,0.743,0.961,0.008,4,4,10852,12384,7812,0.007,0,0,0,14,0,10.95,SOLVED,OPTIMAL,14.0000,14.0000,0.0000%,1,2.71,14.28
neos_570431,0.036,0.123,0.499,0.554,0.446,0.04,0.118,2,2,815,856,774,1,0,0.005,2,5,0.011,2,26,0.003,4,0.019,0.171,0.652,0.263,0.267,3,3,451.333,518,318,0.018,1,24,5,3.661,145.845,11.03,LIMIT,TIME_LIM_SOL,9.0000,5.5098,63.3447%,240,0.08,3600.04
neos_574665,0.064,0.232,0.686,0.919,0.368,0.05,0.017,2,5,1760.8,4207,789,1,0,0.034,3,19,0.01,2,24,0.026,9,0.047,0.765,0.918,0.834,0.036,17,17,490.706,849,172,0.03,1,12,12,5517182.746,5.648,3.21,LIMIT,TIME_LIM_SOL,"5,823,656.8687","5,557,417.6899",4.7907%,98211,0.41,3599.84
neos_582605,0.029,0.173,0.5,0.793,0.435,0.042,0.046,2,2,1500,1513,1487,1,0,0.102,5,69,0.021,5,61,0.083,41,0.126,0.484,0.824,0.588,0.106,9,9,290,900,110,0.07,1,31,36,0,999755896017,304.559,LIMIT,TIME_LIM_SOL,1.0000,0.0000,1E12%,3826,0.04,3599.81
neos_584146,0.024,0.171,0.5,0.654,0.524,0.032,0.085,2,2,1210,1237,1183,1,0,0.063,4,41,0.018,4,56,0.052,27,0.084,0.442,0.909,0.486,0.144,21,21,102.619,260,4,0.082,3,48,41,-4,100,2.375,LIMIT,TIME_LIM_SOL,0.0000,-4.0000,100.0000%,3461,0.03,3599.88
neos_584851,0.016,0.223,0.499,0.963,0.465,0.038,0.008,2,2,650.5,676,625,1,0,0.031,5,35,0.01,5,49,0.024,33,0.044,0.19,0.493,0.384,0.191,3,3,361,704,74,0.01,0,6,6,-11,0,5.22,SOLVED,OPTIMAL,-11.0000,-11.0000,0.0000%,1,0.03,5.29
neos_584866,0.105,0.345,0.496,1,0.697,0.018,0,2,2,10483,11436,9530,1,0,0.206,5,62,0.152,5,81,0.157,23,0.363,0.115,0.39,0.294,0.245,2,2,7596.5,11167,4026,0.332,3,71,59,-130.847,87.008,3598.697,LIMIT,TIME_LIM_SOL,-17.0000,-130.8471,87.0077%,1,0.31,3599.51
neos_585192,0.068,0.381,0.747,0.608,0.84,0.009,0.1,4,4,874.5,1023,761,1,0,0.059,5,38,0.132,5,160,0.044,21,0.196,0.313,0.736,0.425,0.171,4,4,830.5,1086,627,0.196,5,159,38,384.387,20.688,77.179,LIMIT,TIME_LIM_SOL,463.9087,394.7963,17.5058%,55,0.56,3601.04
neos_593853,0.002,0.924,0.995,0.929,1,0,0.015,4,200,12,12,12,0,0,0.002,2,1,0,1,1,0.002,2,0.007,0.924,0.995,0.929,0.015,200,200,12,12,12,0.004,0,0,0,1170753854.2,0.145,0.587,SOLVED,OPTIMAL_RGAP,"1,171,462,872.7000","1,171,347,290.9000",0.0099%,1137,0.08,18.01
neos_595904,0.056,0.672,0.969,0.693,1,0,0.073,11,331,21.23,521,8,0,0,0.008,2,1,0.006,1,11,0.007,2,0.02,0.672,0.969,0.693,0.073,331,331,21.23,521,8,0.005,0,0,0,60485.281,11.032,14.434,LIMIT,TIME_LIM_SOL,"67,157.7810","61,152.4032",9.8203%,1198,0.56,3599.91
neos_595905,0.02,0.519,0.892,0.582,1,0,0.108,4,62,34.597,575,8,0,0,0.006,2,3,0.001,1,5,0.005,4,0.01,0.525,0.922,0.569,0.113,73,73,28.178,399,8,0.005,0,0,0,23874.571,10.177,4.58,LIMIT,TIME_LIM_SOL,"26,304.2500","26,135.1129",0.6472%,4004,0.10,3599.99
