Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/att532MTZ_decomp_automatic1_log.txt:FS: 0.830 0.726 0.857 0.988 0.858 0.008 0.003 7 538 2094.390 161184 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 26625.000 62.336 3414.122
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/B2C1S1_decomp_automatic1_log.txt:FS: 0.060 0.429 0.601 0.820 0.872 0.007 0.040 3 7 1146.286 4382 4 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 18016.640 92.010 3599.397
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bab5_decomp_automatic1_log.txt:FS: 0.429 0.548 0.940 0.675 0.863 0.007 0.078 15 50 942.920 5046 4 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -107276.370 1.430 2096.227
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bank_bad_decomp_automatic1_log.txt:FS: 0.323 0.981 0.996 0.984 1.000 0.000 0.003 3 320 2111.300 3776 482 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 9.000 0.000 32.998
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bank_good_decomp_automatic1_log.txt:FS: 0.325 0.981 0.996 0.984 1.000 0.000 0.003 3 320 2111.300 3776 482 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 31.000 0.000 31.987
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/batho_improved_decomp_automatic1_log.txt:FS: 1.262 0.648 0.819 0.792 0.999 0.000 0.047 4 7 29588.429 55669 3569 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 1478.250 1.340781E156 36.017
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/batho_orig_decomp_automatic1_log.txt:FS: 1.274 0.552 0.784 0.708 0.995 0.000 0.069 4 11 19141.364 61747 6 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 1478.250 1.340781E156 913.533
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bc1_decomp_automatic1_log.txt:FS: 0.380 0.001 0.384 1.000 0.003 0.294 0.000 2 2 112716.500 167111 58322 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2.189 56.194 3592.873
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bc_decomp_automatic1_log.txt:FS: 0.397 0.003 0.370 0.997 0.008 0.245 0.001 2 2 113276.000 171091 55461 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 4.289 669.402 3594.605
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bdry0_79_decomp_automatic1_log.txt:FS: 0.146 0.415 0.751 0.937 0.590 0.026 0.013 4 25 1480.760 9275 4 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 21.751 1.340781E156 867.520
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bdry1_79_decomp_automatic1_log.txt:FS: 0.147 0.415 0.751 0.937 0.590 0.026 0.013 4 25 1480.760 9275 4 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 24.628 1.340781E156 830.650
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/beasleyc3_decomp_automatic1_log.txt:FS: 0.026 0.746 0.947 0.788 1.000 0.000 0.048 12 77 38.260 312 2 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 511.406 61.711 6.465
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bell3a_decomp_automatic1_log.txt:FS: 0.005 0.221 0.510 0.855 0.506 0.034 0.031 2 3 64.333 98 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 873792.059 0.531 1.176
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bell5_decomp_automatic1_log.txt:FS: 0.004 0.551 0.675 0.815 1.000 0.000 0.041 2 4 37.500 50 2 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 8962823.111 0.295 0.353
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/berlin52MTZ_decomp_automatic1_log.txt:FS: 0.076 0.322 0.490 0.898 0.733 0.016 0.022 2 44 255.000 6624 2 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 7163.000 13.332 347.842
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/berlin_5_8_0_decomp_automatic1_log.txt:FS: 0.029 0.391 0.500 1.000 0.783 0.012 0.000 2 2 2048.000 2094 2002 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 56.100 14.082 363.087
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bg512142_decomp_automatic1_log.txt:FS: 0.024 0.361 0.499 0.967 0.747 0.015 0.007 2 2 1699.000 1764 1634 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 173861.579 22.181 3599.883
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bglng_decomp_automatic1_log.txt:FS: 0.091 0.901 0.990 0.910 1.000 0.000 0.019 6 100 365.000 365 365 0 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 -95.427 0.049 7.166
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/biella1_decomp_automatic1_log.txt:FS: 0.269 0.236 0.498 0.500 0.947 0.003 0.139 2 2 10677.500 11387 9968 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 2581409.878 24.572 3597.702
optmilp_20180405_decomp_automatic1_v940m5b_automatic_stats1_auto4_bench/bienst1_decomp_automatic1_log.txt:FS: 0.020 0.331 0.744 0.556 0.800 0.011 0.117 4 4 339.000 425 286 1 0 0.000 0 0 0.000 0 0 0.000 0 0.000 0.000 0.000 0.000 0.000 0 0 0.000 0 0 0.000 0 0 0 29.422 69.944 7.471
