Instance ATime AGood AGoodD AGoodBR AGoodBC ABorderC ABorderR ABlocksTry ABlocks AAveNZs AMaxNZs AMinNZs AisDBDF KMaxTime KTimeRemove KNRemove KNRemoveInner KTimeMerge KNMerge KNMergeInner KTimeComm KNComm KTimeOverall KGood KGoodD KGoodB Kborder KNBlocks KNBlocksNonT KAveNZs KMaxNZs KMinNZs KTimeToBest KIterOuterBest KNMergeInnerBest KNRemoveInnerBest RootBound RootGap TimeRootNode
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1426635_decomp_auto1_log.txt:FS: 0.017 0.716 0.876 0.817 1.000 0.000 0.040 2 9 248.889 489 203 0 0 0.002 1 1 0.000 1 0 0.001 1 0.005 0.727 0.900 0.808 0.043 10 10 222.200 246 203 0.004 0 0 0 -176.250 0.142 0.988
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1426662_decomp_auto1_log.txt:FS: 0.023 0.885 0.937 0.944 1.000 0.000 0.012 13 16 411.188 423 398 0 0 0.006 2 1 0.000 1 1 0.006 2 0.009 0.885 0.937 0.944 0.012 16 16 411.188 423 398 0.002 0 0 0 -44.000 0.000 0.726
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1436709_decomp_auto1_log.txt:FS: 0.029 0.434 0.739 0.862 0.681 0.019 0.030 2 5 995.800 1982 368 1 0 0.015 2 9 0.005 2 15 0.012 6 0.022 0.735 0.923 0.796 0.046 13 13 369.538 388 368 0.007 0 0 3 -129.000 0.775 1.153
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1440225_decomp_auto1_log.txt:FS: 0.054 0.162 0.481 0.337 1.000 0.000 0.218 2 2 2448.000 2922 1974 0 0 0.050 1 25 0.002 1 5 0.042 18 0.055 0.162 0.481 0.337 0.218 2 2 2448.000 2922 1974 0.003 0 0 0 36.000 1.340781E156 38.582
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1440460_decomp_auto1_log.txt:FS: 0.024 0.509 0.713 0.820 0.870 0.007 0.040 2 5 683.400 1530 368 1 0 0.008 2 7 0.003 2 11 0.007 4 0.014 0.698 0.889 0.786 0.048 9 9 372.556 394 368 0.011 1 6 5 -180.000 1.296 0.802
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1442119_decomp_auto1_log.txt:FS: 0.029 0.591 0.738 0.875 0.915 0.004 0.027 2 6 897.167 2360 368 1 0 0.012 2 5 0.003 1 9 0.009 4 0.018 0.750 0.906 0.828 0.038 12 12 438.250 793 368 0.011 0 0 5 -182.000 0.549 2.458
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1442657_decomp_auto1_log.txt:FS: 0.027 0.658 0.832 0.833 0.949 0.003 0.036 4 7 641.000 1146 368 1 0 0.009 2 5 0.002 1 7 0.007 4 0.014 0.732 0.917 0.798 0.045 12 12 369.083 376 368 0.005 0 0 0 -156.000 0.962 2.358
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos14_decomp_auto1_log.txt:FS: 0.025 0.388 0.500 0.926 0.837 0.009 0.015 2 3 816.333 1258 2 1 0 0.125 5 100 0.048 5 179 0.102 55 0.178 0.417 0.501 0.832 0.037 3 3 797.333 1214 2 0.005 0 0 0 73592.458 6.708 179.551
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos15_decomp_auto1_log.txt:FS: 0.022 0.332 0.499 0.966 0.688 0.019 0.007 2 2 1443.000 1518 1368 1 0 0.151 5 103 0.044 5 153 0.125 54 0.199 0.452 0.662 0.683 0.076 4 4 660.000 1033 2 0.040 0 24 19 78789.842 9.951 328.222
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1601936_decomp_auto1_log.txt:FS: 0.273 0.167 0.498 0.402 0.836 0.009 0.182 2 2 27079.500 28912 25247 1 0 5.481 5 862 0.331 5 161 4.229 196 5.820 0.069 0.680 0.102 0.457 8 8 3654.375 13024 70 5.805 4 153 862 3.000 1789266.667 3573.988
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1605061_decomp_auto1_log.txt:FS: 0.354 0.043 0.500 0.612 0.140 0.098 0.098 2 2 39424.500 40218 38631 1 0 7.493 3 948 0.425 3 154 5.540 190 7.940 0.070 0.498 0.140 0.393 2 2 30322.500 32294 28351 0.019 0 0 0 8.783 1.340781E156 3492.665
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1605075_decomp_auto1_log.txt:FS: 0.349 0.042 0.496 0.651 0.131 0.102 0.086 2 2 39353.000 42798 35908 1 0 11.358 5 1585 0.528 5 184 8.235 340 11.908 0.078 0.497 0.157 0.371 2 2 30327.500 32686 27969 11.905 5 183 1585 9.000 1150122.222 3554.819
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1616732_decomp_auto1_log.txt:FS: 0.002 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.014 2 10 0.012 2 18 0.011 6 0.030 0.070 0.472 0.149 0.381 2 2 1437.000 1776 1098 0.029 1 17 10 148.000 8.108 198.341
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_1620770_decomp_auto1_log.txt:FS: 0.010 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.035 2 2 0.014 1 13 0.031 3 0.057 0.929 0.954 0.973 0.005 22 22 1024.455 1112 868 0.032 0 0 1 7.000 28.571 10.709
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos16_decomp_auto1_log.txt:FS: 0.014 0.180 0.499 0.989 0.364 0.051 0.002 2 2 1311.000 1370 1252 1 0 0.013 2 16 0.019 2 69 0.009 9 0.034 0.169 0.515 0.328 0.223 42 42 46.000 1149 2 0.028 1 44 16 431.742 1.340781E156 844.895
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos17_decomp_auto1_log.txt:FS: 0.022 0.206 0.488 1.000 0.423 0.043 0.000 2 2 1797.500 2079 1516 1 0 0.056 2 50 0.023 2 75 0.043 42 0.086 0.064 0.207 0.309 0.235 8 8 311.125 2213 6 0.084 1 68 50 0.147 2.519 65.838
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos18_decomp_auto1_log.txt:FS: 0.057 0.116 0.499 0.998 0.232 0.073 0.000 2 2 4165.000 4301 4029 1 0 0.059 5 34 0.055 5 70 0.045 18 0.118 0.145 0.527 0.276 0.257 3 3 1900.000 3571 639 0.116 4 68 34 13.005 23.034 17.131
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos19_decomp_auto1_log.txt:FS: 1.096 0.978 0.991 0.987 1.000 0.000 0.003 20 235 746.498 10469 355 0 0 1.231 4 50 0.383 4 39 0.866 6 1.650 0.982 0.996 0.986 0.003 260 260 675.165 3638 355 0.287 0 6 8 -1595.000 0.000 75.221
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos20_decomp_auto1_log.txt:FS: 0.034 0.192 0.487 0.939 0.419 0.044 0.013 2 2 2102.000 2437 1767 1 0 0.107 5 56 0.059 5 149 0.088 36 0.170 0.329 0.462 0.711 0.068 2 2 1948.000 2483 1413 0.112 2 93 38 -470.466 1.340781E156 195.656
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos21_decomp_auto1_log.txt:FS: 0.051 0.053 0.479 0.934 0.119 0.106 0.014 2 2 6228.000 7493 4963 1 0 0.009 1 2 0.000 0 1 0.008 2 0.013 0.082 0.469 0.175 0.349 2 2 5656.000 7069 4243 0.013 0 0 2 4.892 63.532 504.736
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos22_decomp_auto1_log.txt:FS: 0.040 0.920 0.962 0.956 1.000 0.000 0.009 3 27 366.593 432 336 0 0 0.010 1 2 0.015 1 25 0.009 2 0.031 0.920 0.962 0.956 0.009 27 27 366.593 432 336 0.006 0 0 0 777738.311 0.254 11.354
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos23_decomp_auto1_log.txt:FS: 0.021 0.106 0.494 0.983 0.219 0.076 0.004 2 2 1593.500 1773 1414 1 0 0.042 5 37 0.032 5 92 0.033 23 0.077 0.082 0.500 0.164 0.362 2 2 958.000 959 957 0.077 4 91 37 91.476 167.830 366.808
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos2_decomp_auto1_log.txt:FS: 0.028 0.580 0.744 0.930 0.837 0.009 0.014 4 4 1420.750 1686 1207 1 0 0.054 2 19 0.006 2 18 0.048 15 0.063 0.649 0.821 0.791 0.047 8 8 586.125 1325 2 0.061 1 12 19 -1853.252 1.340781E156 4.117
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos3_decomp_auto1_log.txt:FS: 0.032 0.644 0.747 0.947 0.909 0.005 0.011 4 4 2188.500 2435 1831 1 0 0.118 2 33 0.010 2 23 0.104 23 0.131 0.704 0.861 0.818 0.040 8 8 885.250 1315 331 0.129 1 18 33 -2611.493 1.340781E156 13.905
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_430149_decomp_auto1_log.txt:FS: 0.015 0.168 0.500 1.000 0.336 0.055 0.000 2 2 1045.500 1075 1016 1 0 0.016 5 30 0.034 5 116 0.011 21 0.055 0.286 0.500 0.573 0.111 2 2 921.000 949 893 0.030 1 61 14 0.000 1.340781E156 5.528
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_476283_decomp_auto1_log.txt:FS: 4.712 0.138 0.992 0.139 1.000 0.000 0.394 14 500 32.406 1078 2 0 0 0.698 3 24 0.587 3 17 0.320 18 1.443 0.139 0.992 0.140 0.394 360 360 45.442 1078 4 0.275 0 1 5 406.245 1.199 217.637
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_480878_decomp_auto1_log.txt:FS: 0.079 0.002 0.465 0.996 0.004 0.275 0.001 2 2 18565.500 23492 13639 1 0 0.933 5 312 0.103 5 117 0.731 219 1.044 0.020 0.786 0.025 0.734 13 13 84.308 426 2 0.150 1 29 74 479.303 2.840 23.379
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_498623_decomp_auto1_log.txt:FS: 0.625 0.331 0.749 0.468 0.944 0.003 0.152 4 13 7102.692 25409 3 1 0 2.385 5 154 0.104 4 35 2.013 52 2.504 0.363 0.859 0.423 0.172 17 17 5142.294 21038 3 1.511 1 26 100 16.600 18.072 1.388
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos4_decomp_auto1_log.txt:FS: 0.072 0.296 0.503 0.944 0.623 0.024 0.012 2 5 1545.800 3916 6 1 0 0.203 5 120 0.154 5 251 0.153 45 0.362 0.620 0.874 0.709 0.069 28 28 190.250 1479 13 0.069 0 29 24 -48679898521 0.157 501.919
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_503737_decomp_auto1_log.txt:FS: 0.085 0.125 0.875 0.143 1.000 0.000 0.388 3 44 138.295 1859 11 0 0 0.632 5 233 0.039 5 71 0.521 147 0.675 0.130 0.891 0.146 0.384 36 36 173.028 1859 106 0.543 2 54 180 50.000 46.000 13.901
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_504674_decomp_auto1_log.txt:FS: 0.029 0.217 0.500 0.986 0.440 0.041 0.003 2 2 2112.500 2155 2070 1 0 0.047 3 31 0.014 3 40 0.038 15 0.064 0.520 0.781 0.665 0.081 5 5 771.800 1191 537 0.043 1 24 23 3426.324 423.576 137.511
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_504815_decomp_auto1_log.txt:FS: 0.024 0.173 0.500 0.982 0.353 0.052 0.004 2 2 1646.500 1663 1630 1 0 0.066 5 55 0.021 5 72 0.052 27 0.090 0.505 0.785 0.644 0.088 6 6 481.833 868 7 0.088 4 67 55 2142.995 218.370 35.169
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_506422_decomp_auto1_log.txt:FS: 0.141 0.261 0.496 1.000 0.527 0.032 0.000 2 2 16109.500 17636 14583 1 0 0.415 5 104 1.157 5 198 0.307 47 1.607 0.066 0.487 0.135 0.400 2 2 7830.500 9071 6590 1.605 5 197 104 0.000 4.25E14 3595.240
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_506428_decomp_auto1_log.txt:FS: 1.494 0.371 0.500 0.989 0.750 0.014 0.002 2 2 121657.500 123099 120216 1 0 4.063 3 201 13.424 3 570 2.360 21 17.545 0.112 0.398 0.282 0.253 260 260 614.854 123896 22 15.155 2 428 201 420144.564 455.790 3299.008
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_512201_decomp_auto1_log.txt:FS: 0.028 0.234 0.500 0.982 0.477 0.037 0.004 2 2 2022.000 2038 2006 1 0 0.041 3 28 0.014 3 41 0.033 14 0.058 0.512 0.790 0.648 0.087 5 5 724.600 941 504 0.022 0 9 11 502.587 301.402 70.980
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_520729_decomp_auto1_log.txt:FS: 0.431 0.896 0.965 0.930 0.999 0.000 0.014 16 3311 16.291 3468 3 1 0 0.136 2 3 0.451 1 89 0.124 4 0.603 0.902 0.974 0.927 0.015 3465 3465 15.257 3428 3 0.294 0 28 3 -1389625.000 0.333 101.236
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_530627_decomp_auto1_log.txt:FS: 0.005 0.384 0.629 0.611 1.000 0.000 0.099 3 3 64.333 95 47 0 0 0.006 4 17 0.004 4 30 0.004 17 0.016 0.405 0.663 0.611 0.099 3 3 64.333 73 57 0.016 3 28 17 2967.935 0.919 0.236
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_538867_decomp_auto1_log.txt:FS: 0.033 0.477 0.602 0.949 0.835 0.009 0.010 2 5 670.000 1846 18 1 0 0.012 2 6 0.008 1 31 0.010 4 0.023 0.568 0.596 0.953 0.010 4 4 838.250 1867 254 0.020 0 29 6 32.000 359.375 0.252
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_538916_decomp_auto1_log.txt:FS: 0.031 0.395 0.645 0.966 0.635 0.023 0.007 3 3 1241.333 1689 964 1 0 0.007 1 6 0.002 1 7 0.006 3 0.013 0.280 0.603 0.464 0.154 3 3 1059.333 1689 591 0.003 0 0 0 42.000 835.714 3.124
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_544324_decomp_auto1_log.txt:FS: 0.070 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 6.772 2 165 0.004 1 2 5.906 138 6.788 0.025 0.983 0.025 0.737 60 60 112.000 112 112 6.768 0 0 162 13.863 8.203 36.551
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_548047_decomp_auto1_log.txt:FS: 0.087 0.271 0.485 0.899 0.621 0.024 0.021 2 2 4202.500 4933 3472 1 0 0.021 2 6 0.053 2 43 0.017 6 0.079 0.147 0.447 0.329 0.223 5 5 1238.800 4228 42 0.049 0 22 4 3.221 210.426 1941.928
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_548251_decomp_auto1_log.txt:FS: 0.027 0.367 0.497 0.998 0.739 0.015 0.000 2 2 2864.000 3078 2650 1 0 0.022 2 11 0.153 2 278 0.018 7 0.179 0.459 0.790 0.581 0.109 240 240 19.792 1617 6 0.120 1 152 11 40.000 1.340781E156 3598.675
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_551991_decomp_auto1_log.txt:FS: 0.112 0.213 0.476 0.865 0.516 0.033 0.029 2 2 3532.000 4298 2766 1 0 0.039 2 21 0.055 2 47 0.024 10 0.103 0.139 0.496 0.281 0.254 3 3 1637.667 2824 40 0.078 0 28 17 8.466 41.740 3343.162
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_555343_decomp_auto1_log.txt:FS: 0.051 0.666 0.909 0.763 0.959 0.002 0.054 2 12 730.250 958 45 1 0 0.235 5 71 0.206 5 249 0.198 28 0.446 0.695 0.909 0.765 0.054 11 11 799.273 958 736 0.044 0 30 3 1512800.000 9.420 2718.768
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_555424_decomp_auto1_log.txt:FS: 0.059 0.844 0.846 0.998 1.000 0.000 0.000 2 8 1598.500 2251 10 0 0 0.131 1 36 0.019 1 26 0.112 11 0.153 0.844 0.846 0.998 0.000 8 8 1598.500 2251 10 0.003 0 0 0 1286800.000 0.000 56.457
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_555884_decomp_auto1_log.txt:FS: 0.064 0.805 0.855 0.966 0.975 0.001 0.007 2 12 1091.583 2341 10 1 0 0.205 3 38 0.048 3 60 0.184 16 0.257 0.843 0.844 0.999 0.000 8 8 1687.500 2341 10 0.097 0 26 12 1180200.000 4.542 3597.116
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_555927_decomp_auto1_log.txt:FS: 0.031 0.837 0.843 0.993 1.000 0.000 0.001 3 7 965.000 1198 489 0 0 0.050 1 19 0.011 1 21 0.043 10 0.064 0.837 0.843 0.993 0.001 7 7 965.000 1198 489 0.002 0 0 0 689000.000 0.145 65.638
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_565672_decomp_auto1_log.txt:FS: 5.144 0.983 0.987 0.996 0.999 0.000 0.001 17 343 2077.953 42198 16 1 0 6.231 5 105 59.302 5 1395 3.337 9 65.652 0.986 0.990 0.997 0.001 138 138 5177.623 25496 361 0.792 0 7 1 89976.934 2.259 113.172
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_565815_decomp_auto1_log.txt:FS: 0.156 0.710 0.740 0.959 1.000 0.000 0.008 2 4 11866.250 14235 8211 0 0 0.046 2 2 0.003 1 2 0.044 2 0.057 0.710 0.740 0.959 0.008 4 4 11866.250 14235 8211 0.007 0 0 0 14.000 0.000 30.006
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_570431_decomp_auto1_log.txt:FS: 0.035 0.044 0.433 0.553 0.183 0.085 0.118 2 2 1091.000 1489 693 1 0 0.012 2 10 0.014 2 30 0.008 10 0.030 0.148 0.639 0.231 0.293 5 5 270.000 596 8 0.029 1 26 10 5.238 71.833 10.276
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_574665_decomp_auto1_log.txt:FS: 0.073 0.041 0.557 0.958 0.077 0.128 0.009 2 3 3154.333 5194 789 1 0 0.080 4 40 0.012 3 25 0.065 24 0.096 0.719 0.918 0.783 0.049 17 17 491.294 854 172 0.068 1 8 34 5746395.822 0.502 2.136
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_582605_decomp_auto1_log.txt:FS: 0.030 0.240 0.493 0.681 0.714 0.017 0.077 2 2 1582.000 1774 1390 1 0 0.105 5 64 0.036 5 96 0.087 35 0.146 0.369 0.886 0.417 0.175 10 10 256.100 393 17 0.055 1 25 22 -4.000 125.000 10.128
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_584146_decomp_auto1_log.txt:FS: 0.036 0.210 0.485 0.689 0.628 0.023 0.075 2 2 1274.500 1498 1051 1 0 0.092 5 65 0.026 5 85 0.077 39 0.121 0.434 0.880 0.493 0.141 14 14 155.929 508 4 0.107 3 67 59 -4.000 100.000 8.377
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_584851_decomp_auto1_log.txt:FS: 0.027 0.018 0.499 0.562 0.064 0.137 0.115 2 2 1393.000 1456 1330 1 0 0.056 5 53 0.015 5 49 0.043 49 0.080 0.086 0.455 0.188 0.334 2 2 530.500 689 372 0.079 4 48 53 -14.937 66.526 164.480
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_584866_decomp_auto1_log.txt:FS: 0.115 0.353 0.496 0.998 0.713 0.017 0.000 2 2 11066.000 12093 10039 1 0 0.272 5 81 0.171 5 71 0.198 26 0.450 0.116 0.346 0.336 0.218 2 2 7824.000 12171 3477 0.449 5 70 81 -125.684 87.270 3575.142
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_585192_decomp_auto1_log.txt:FS: 0.072 0.373 0.744 0.597 0.840 0.009 0.103 4 4 916.250 1147 791 1 0 0.078 5 46 0.135 5 150 0.058 27 0.217 0.296 0.779 0.380 0.194 10 10 343.300 1075 38 0.003 0 0 0 384.443 19.960 87.249
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_593853_decomp_auto1_log.txt:FS: 0.010 0.830 0.995 0.835 1.000 0.000 0.036 14 200 12.000 12 12 0 0 0.003 2 1 0.002 1 9 0.002 2 0.012 0.830 0.995 0.835 0.036 200 200 12.000 12 12 0.007 0 0 0 1170848378.7 0.127 0.718
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_595904_decomp_auto1_log.txt:FS: 0.070 0.520 0.948 0.548 1.000 0.000 0.120 6 606 10.625 1452 8 0 0 0.222 5 56 0.030 5 38 0.189 27 0.256 0.578 0.955 0.606 0.100 128 128 79.102 1045 8 0.118 1 20 26 64651.237 0.276 15.956
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_595905_decomp_auto1_log.txt:FS: 0.023 0.317 0.913 0.348 1.000 0.000 0.211 6 141 13.766 526 8 0 0 0.064 5 44 0.008 5 25 0.052 31 0.075 0.382 0.906 0.422 0.173 14 14 197.429 588 135 0.054 2 18 30 26216.302 0.335 103.765
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_595925_decomp_auto1_log.txt:FS: 0.023 0.378 0.898 0.433 0.973 0.001 0.167 3 99 23.182 480 6 1 0 0.039 5 24 0.008 4 22 0.031 23 0.053 0.459 0.907 0.506 0.136 19 19 152.684 521 6 0.040 2 15 19 36245.312 4.279 6.105
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_598183_decomp_auto1_log.txt:FS: 0.026 0.354 0.961 0.369 1.000 0.000 0.200 9 149 12.933 206 8 0 0 0.012 2 9 0.006 2 20 0.009 6 0.024 0.378 0.901 0.420 0.174 20 20 151.100 637 8 0.021 1 11 9 18363.180 0.364 9.084
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_603073_decomp_auto1_log.txt:FS: 0.028 0.368 0.890 0.414 1.000 0.000 0.176 4 137 15.569 659 2 0 0 0.007 2 4 0.005 1 15 0.006 4 0.015 0.465 0.920 0.506 0.136 22 22 163.182 557 8 0.011 0 8 4 15796.554 6.323 57.581
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_611135_decomp_auto1_log.txt:FS: 0.743 0.214 0.500 0.428 1.000 0.000 0.170 2 2 116038.000 118469 113607 0 0 7.650 4 567 0.122 3 30 5.164 131 7.793 0.214 0.500 0.428 0.170 2 2 116038.000 118469 113607 0.013 0 0 0 11580.000 4.404 54.448
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_619167_decomp_auto1_log.txt:FS: 0.109 0.344 0.499 0.922 0.747 0.015 0.016 2 2 13302.000 13865 12739 1 0 0.566 5 108 0.091 5 75 0.473 42 0.663 0.370 0.731 0.506 0.136 11 11 1761.091 9484 876 0.239 1 39 37 1.481 74.369 3596.849
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_631164_decomp_auto1_log.txt:FS: 0.025 0.712 0.950 0.750 1.000 0.000 0.058 6 28 110.250 439 14 0 0 0.002 1 1 0.000 1 0 0.002 1 0.008 0.712 0.950 0.750 0.058 28 28 110.250 439 14 0.005 0 0 0 11280609.665 0.902 3.197
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_631517_decomp_auto1_log.txt:FS: 0.020 0.709 0.963 0.737 1.000 0.000 0.061 6 30 98.800 194 10 0 0 0.030 3 16 0.003 2 8 0.025 11 0.036 0.709 0.963 0.737 0.061 30 30 98.800 194 10 0.003 0 0 0 11490666.667 0.950 1.564
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_631694_decomp_auto1_log.txt:FS: 0.097 0.730 0.945 0.869 0.888 0.006 0.028 14 31 467.226 1805 2 1 0 0.098 3 8 0.021 2 28 0.089 10 0.123 0.809 0.965 0.838 0.035 33 33 441.909 638 25 0.018 0 8 1 50.000 0.000 1.870
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_631709_decomp_auto1_log.txt:FS: 0.076 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.476 2 8 0.206 1 40 0.428 7 0.700 0.679 0.940 0.722 0.065 23 23 5996.652 13678 50 0.590 0 28 8 105.500 2.370 50.536
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_631710_decomp_auto1_log.txt:FS: 2.653 0.918 0.952 0.968 0.997 0.000 0.007 22 40 11727.550 34505 111 1 0 3.856 3 6 10.113 2 358 3.621 7 14.044 0.976 0.994 0.982 0.004 173 173 3699.266 6539 200 8.005 0 268 1 203.000 0.000 418.357
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_631784_decomp_auto1_log.txt:FS: 0.032 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 0.294 2 11 0.085 2 39 0.269 9 0.385 0.697 0.928 0.750 0.057 20 20 2357.200 5146 25 0.343 0 28 11 50.000 0.000 14.531
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos648910_decomp_auto1_log.txt:FS: 0.013 0.133 0.500 0.916 0.291 0.062 0.018 2 2 399.000 400 398 1 0 0.011 2 16 0.009 2 56 0.008 16 0.023 0.348 0.486 0.717 0.067 2 2 378.500 441 316 0.022 1 55 16 16.000 100.000 0.030
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_662469_decomp_auto1_log.txt:FS: 0.063 0.000 0.000 0.000 0.000 0.000 0.000 -1 0 0.000 0 0 -1 0 4.871 3 437 0.185 3 49 3.504 105 5.066 0.143 0.854 0.167 0.358 38 38 2074.395 21172 2 2.425 0 14 217 184359.763 4810.688 401.225
optmilp_20180405_decomp_auto1_v940m5b_default_stats1_hybrid_auto4_bench/neos_686190_decomp_auto1_log.txt:FS: 0.093 0.322 0.465 0.893 0.778 0.013 0.023 2 2 6568.000 8317 4819 1 0 0.176 5 127 0.438 5 321 0.117 120 0.618 0.048 0.171 0.281 0.254 14 14 736.857 9387 2 0.608 4 307 127 5622.766 420.029 3140.408
