Instance,ATime,AGood,AGoodD,AGoodBR,AGoodBC,ABorderC,ABorderR,ABlocksTry,ABlocks,AAveNZs,AMaxNZs,AMinNZs,AisDBDF,KMaxTime,KTimeRemove,KNRemove,KNRemoveInner,KTimeMerge,KNMerge,KNMergeInner,KTimeComm,KNComm,KTimeOverall,KGood,KGoodD,KGoodB,Kborder,KNBlocks,KNBlocksNonT,KAveNZs,KMaxNZs,KMinNZs,KTimeToBest,KIterOuterBest,KNMergeInnerBest,KNRemoveInnerBest,RootBound,RootGap,TimeRootNode,result_status,solution_status,objective,best_bound,relative_gap,nodes,presolve_time,solution_time
neos16,0.014,0.18,0.499,0.989,0.364,0.051,0.002,2,2,1311,1370,1252,1,0,0.013,2,16,0.019,2,69,0.009,9,0.034,0.169,0.515,0.328,0.223,42,42,46,1149,2,0.028,1,44,16,431.742,1.340781E156,844.895,LIMIT,TIME_LIM_NOSOL,,436.9521,,16,0.12,3599.91
neos17,0.022,0.206,0.488,1,0.423,0.043,0,2,2,1797.5,2079,1516,1,0,0.056,2,50,0.023,2,75,0.043,42,0.086,0.064,0.207,0.309,0.235,8,8,311.125,2213,6,0.084,1,68,50,0.147,2.519,65.838,LIMIT,TIME_LIM_SOL,0.1501,0.1480,1.4550%,206,0.17,3599.86
neos18,0.057,0.116,0.499,0.998,0.232,0.073,0,2,2,4165,4301,4029,1,0,0.059,5,34,0.055,5,70,0.045,18,0.118,0.145,0.527,0.276,0.257,3,3,1900,3571,639,0.116,4,68,34,13.005,23.034,17.131,LIMIT,TIME_LIM_SOL,16.0000,14.0000,14.2857%,660,0.15,3599.79
neos19,1.096,0.978,0.991,0.987,1,0,0.003,20,235,746.498,10469,355,0,0,1.231,4,50,0.383,4,39,0.866,6,1.65,0.982,0.996,0.986,0.003,260,260,675.165,3638,355,0.287,0,6,8,-1595,0,75.221,SOLVED,OPTIMAL,"-1,595.0000","-1,595.0000",0.0000%,1,1.43,274.52
neos2,0.028,0.58,0.744,0.93,0.837,0.009,0.014,4,4,1420.75,1686,1207,1,0,0.054,2,19,0.006,2,18,0.048,15,0.063,0.649,0.821,0.791,0.047,8,8,586.125,1325,2,0.061,1,12,19,-1853.252,1.340781E156,4.117,LIMIT,TIME_LIM_SOL,"1,371.4009",60.8399,2154.1150%,14481,0.99,3599.91
neos20,0.034,0.192,0.487,0.939,0.419,0.044,0.013,2,2,2102,2437,1767,1,0,0.107,5,56,0.059,5,149,0.088,36,0.17,0.329,0.462,0.711,0.068,2,2,1948,2483,1413,0.112,2,93,38,-470.466,1.340781E156,195.656,LIMIT,TIME_LIM_SOL,-313.0000,-465.3021,32.7319%,116,0.26,3599.77
neos21,0.051,0.053,0.479,0.934,0.119,0.106,0.014,2,2,6228,7493,4963,1,0,0.009,1,2,0,0,1,0.008,2,0.013,0.082,0.469,0.175,0.349,2,2,5656,7069,4243,0.013,0,0,2,4.892,63.532,504.736,LIMIT,TIME_LIM_SOL,7.0000,5.9387,17.8707%,68,0.08,3600.10
neos22,0.04,0.92,0.962,0.956,1,0,0.009,3,27,366.593,432,336,0,0,0.01,1,2,0.015,1,25,0.009,2,0.031,0.92,0.962,0.956,0.009,27,27,366.593,432,336,0.006,0,0,0,777738.311,0.254,11.354,LIMIT,TIME_LIM_SOL,"779,715.0000","779,449.8214",0.0340%,8107,0.12,3599.96
neos23,0.021,0.106,0.494,0.983,0.219,0.076,0.004,2,2,1593.5,1773,1414,1,0,0.042,5,37,0.032,5,92,0.033,23,0.077,0.082,0.5,0.164,0.362,2,2,958,959,957,0.077,4,91,37,91.476,167.83,366.808,LIMIT,TIME_LIM_SOL,245.0000,100.0000,145.0000%,478,0.07,3599.91
neos3,0.032,0.644,0.747,0.947,0.909,0.005,0.011,4,4,2188.5,2435,1831,1,0,0.118,2,33,0.01,2,23,0.104,23,0.131,0.704,0.861,0.818,0.04,8,8,885.25,1315,331,0.129,1,18,33,-2611.493,1.340781E156,13.905,LIMIT,TIME_LIM_SOL,839.4335,-565.4502,248.4540%,12517,1.65,3599.83
neos4,0.072,0.296,0.503,0.944,0.623,0.024,0.012,2,5,1545.8,3916,6,1,0,0.203,5,120,0.154,5,251,0.153,45,0.362,0.62,0.874,0.709,0.069,28,28,190.25,1479,13,0.069,0,29,24,-48679898521,0.157,501.919,ERROR,FAIL_SOL,-48603440751.0000,-48679898521.0000,0.1571%,1,0.41,503.95
neos5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL_RGAP,15.0000,15.0000,0.0000%,2228781,0.01,898.93
neos6,0.058,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.647,2,11,0.031,1,5,0.576,9,0.693,0.244,0.546,0.447,0.161,3,3,62467,105567,13884,0.613,0,3,11,83,12.048,46.757,LIMIT,TIME_LIM_SOL,93.0000,83.0000,12.0482%,359,0.90,3599.14
neos648910,0.013,0.133,0.5,0.916,0.291,0.062,0.018,2,2,399,400,398,1,0,0.011,2,16,0.009,2,56,0.008,16,0.023,0.348,0.486,0.717,0.067,2,2,378.5,441,316,0.022,1,55,16,16,100,0.03,SOLVED,OPTIMAL,32.0000,32.0000,0.0000%,1,0.07,0.19
neos7,0.018,0.927,0.963,0.963,1,0,0.008,5,39,121.795,306,30,0,0,0.02,3,8,0.005,2,16,0.017,6,0.027,0.927,0.969,0.957,0.009,55,55,85.382,267,30,0.005,0,0,0,713729.172,1.15,1.495,SOLVED,OPTIMAL_RGAP,"721,934.0000","721,907.5381",0.0037%,243,0.07,30.04
neos788725,0.025,0.041,0.5,0.228,0.36,0.051,0.296,2,2,1401,1403,1399,1,0,0.067,3,64,0.009,3,32,0.05,59,0.079,0.062,0.499,0.125,0.416,2,2,1259,1321,1197,0.002,0,0,0,-14.73,1.340781E156,6.857,LIMIT,TIME_LIM_NOSOL,,-14.5941,,764,0.14,3600.00
neos808444,0.518,0.803,0.981,0.818,1,0,0.04,18,58,1808.483,3383,814,0,0,0.809,3,39,0.125,2,27,0.669,7,0.954,0.803,0.982,0.818,0.04,59,59,1777.763,2691,814,0.115,0,0,1,0,1.340781E156,16.427,SOLVED,OPTIMAL,0.0000,0.0000,0.0000%,1973,1.74,1402.18
neos818918,0.026,0.199,0.495,0.508,0.789,0.012,0.136,2,2,1594.5,1747,1442,1,0,0.069,5,51,0.027,5,103,0.056,37,0.101,0.431,0.8,0.539,0.124,5,5,532.4,542,528,0.049,0,24,25,1680,9.286,17.396,LIMIT,TIME_LIM_SOL,"1,836.0000","1,680.0000",9.2857%,5728,0.04,3599.91
neos823206,0.041,0.092,0.5,0.473,0.388,0.047,0.15,2,2,2134.5,2163,2106,1,0,0.154,5,95,0.049,5,97,0.118,61,0.208,0.095,0.449,0.211,0.311,3,3,1120.667,2249,32,0.181,3,77,84,32.597,184.934,677.598,LIMIT,TIME_LIM_SOL,92.8812,33.7915,174.8654%,19,1.37,3599.75
neos858960,0.016,0.076,0.96,0.08,1,0,0.506,6,71,2.563,28,2,0,0,0.03,2,33,0.004,1,17,0.022,34,0.038,0.076,0.96,0.08,0.506,71,71,2.563,28,2,0.003,0,0,0,2,1.340781E156,3.625,LIMIT,TIME_LIM_NOSOL,,21.9346,,74952,0.08,3600.06
neos897005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,14.0000,14.0000,0.0000%,1,2.19,10.22
neos9,1.284,0.961,0.969,0.992,1,0,0.002,2,32,5782.906,5856,5754,0,0,0.245,2,1,0.009,1,1,0.234,2,0.274,0.961,0.969,0.992,0.002,32,32,5782.906,5856,5754,0.012,0,0,0,798,0.251,56.857,SOLVED,OPTIMAL_RGAP,798.0000,798.0000,0.0000%,1,1.70,74.01
neos_1109824,0.278,0.742,0.75,0.989,1,0,0.002,2,4,8331,8373,8262,0,0,0.044,2,1,0.001,1,1,0.042,2,0.05,0.742,0.75,0.989,0.002,4,4,8331,8373,8262,0.003,0,0,0,374.25,1.002,943.409,SOLVED,OPTIMAL,378.0000,378.0000,0.0000%,2273,3.15,2222.70
neos_1112782,0.073,0.886,0.975,0.909,1,0,0.019,8,44,378.227,712,180,0,0,0.018,2,1,0.001,1,1,0.017,2,0.023,0.886,0.975,0.909,0.019,44,44,378.227,712,180,0.004,0,0,0,523131353002,11.525,31.305,LIMIT,TIME_LIM_SOL,583420091661.0000,524942535164.0000,11.1398%,31775,0.05,3599.89
neos_1112787,0.057,0.874,0.972,0.898,1,0,0.021,8,39,318.769,632,160,0,0,0.014,2,1,0.001,1,1,0.014,2,0.021,0.874,0.972,0.898,0.021,39,39,318.769,632,160,0.005,0,0,0,521562819053,13.184,6.042,LIMIT,TIME_LIM_SOL,588589921362.0000,522888807304.0000,12.5650%,30325,0.04,3599.89
neos_1171692,0.128,0.892,0.938,0.951,1,0,0.01,2,18,2310.611,4080,1912,0,0,0.019,1,3,0.003,1,2,0.015,1,0.027,0.901,0.952,0.946,0.011,21,21,1972.714,2068,1912,0.023,0,0,2,-273,0,1.597,SOLVED,OPTIMAL,-273.0000,-273.0000,0.0000%,1,0.33,3.71
neos_1171737,0.145,0.83,0.893,0.929,1,0,0.015,6,16,3453.625,12910,1830,0,0,0.044,2,5,0.001,1,0,0.037,2,0.051,0.882,0.964,0.914,0.018,29,29,1898.414,3752,1830,0.029,0,0,2,-195,1.538,19.972,LIMIT,TIME_LIM_SOL,-194.0000,-195.0000,0.5128%,40950,0.46,3599.76
neos_1224597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLVED,OPTIMAL,-428.0000,-428.0000,0.0000%,1,0.35,0.61
neos_1225589,0.023,0.798,0.954,0.837,1,0,0.036,2,24,107.208,273,100,0,0,0.003,2,1,0,1,1,0.003,2,0.007,0.798,0.954,0.837,0.036,24,24,107.208,273,100,0.003,0,0,0,1084704849,33.279,2.026,LIMIT,TIME_LIM_SOL,"1,242,262,356.3000","1,137,785,739.4000",9.1825%,29171,0.02,3599.94
neos_1337307,0.105,0.361,0.557,0.942,0.689,0.019,0.012,2,9,1536.889,7581,8,1,0,0.059,2,13,0.031,1,30,0.048,7,0.095,0.686,0.905,0.758,0.055,24,24,537.542,3064,8,0.062,0,15,12,-203123.556,0.53,46.23,LIMIT,TIME_LIM_SOL,"-202,118.0000","-202,871.4886",0.3714%,543,0.48,3599.80
neos_1396125,0.043,0.129,0.487,0.729,0.364,0.051,0.063,2,2,2315,2692,1938,1,0,0.191,5,112,0.026,5,67,0.156,59,0.22,0.342,0.846,0.404,0.181,19,19,168.789,1161,108,0.036,0,4,20,1430.004,1.340781E156,514.577,LIMIT,TIME_LIM_NOSOL,,"2,000.0000",,18,0.23,3599.84
neos_1426635,0.017,0.716,0.876,0.817,1,0,0.04,2,9,248.889,489,203,0,0,0.002,1,1,0,1,0,0.001,1,0.005,0.727,0.9,0.808,0.043,10,10,222.2,246,203,0.004,0,0,0,-176.25,0.142,0.988,LIMIT,TIME_LIM_SOL,-176.0000,-176.2500,0.1418%,87846,0.03,3599.96
neos_1426662,0.023,0.885,0.937,0.944,1,0,0.012,13,16,411.188,423,398,0,0,0.006,2,1,0,1,1,0.006,2,0.009,0.885,0.937,0.944,0.012,16,16,411.188,423,398,0.002,0,0,0,-44,0,0.726,SOLVED,OPTIMAL,-44.0000,-44.0000,0.0000%,1,0.08,1.43
neos_1436709,0.029,0.434,0.739,0.862,0.681,0.019,0.03,2,5,995.8,1982,368,1,0,0.015,2,9,0.005,2,15,0.012,6,0.022,0.735,0.923,0.796,0.046,13,13,369.538,388,368,0.007,0,0,3,-129,0.775,1.153,LIMIT,TIME_LIM_SOL,-128.0000,-129.0000,0.7752%,106929,0.05,3599.91
neos_1440225,0.054,0.162,0.481,0.337,1,0,0.218,2,2,2448,2922,1974,0,0,0.05,1,25,0.002,1,5,0.042,18,0.055,0.162,0.481,0.337,0.218,2,2,2448,2922,1974,0.003,0,0,0,36,1.340781E156,38.582,SOLVED,OPTIMAL,36.0000,36.0000,0.0000%,130,0.47,144.70
neos_1440460,0.024,0.509,0.713,0.82,0.87,0.007,0.04,2,5,683.4,1530,368,1,0,0.008,2,7,0.003,2,11,0.007,4,0.014,0.698,0.889,0.786,0.048,9,9,372.556,394,368,0.011,1,6,5,-180,1.296,0.802,LIMIT,TIME_LIM_SOL,-179.2500,-180.0000,0.4167%,101327,0.03,3599.96
neos_1442119,0.029,0.591,0.738,0.875,0.915,0.004,0.027,2,6,897.167,2360,368,1,0,0.012,2,5,0.003,1,9,0.009,4,0.018,0.75,0.906,0.828,0.038,12,12,438.25,793,368,0.011,0,0,5,-182,0.549,2.458,LIMIT,TIME_LIM_SOL,-181.0000,-182.0000,0.5495%,67822,0.05,3599.93
neos_1442657,0.027,0.658,0.832,0.833,0.949,0.003,0.036,4,7,641,1146,368,1,0,0.009,2,5,0.002,1,7,0.007,4,0.014,0.732,0.917,0.798,0.045,12,12,369.083,376,368,0.005,0,0,0,-156,0.962,2.358,LIMIT,TIME_LIM_SOL,-154.5000,-156.0000,0.9615%,85572,0.05,3599.93
neos_1601936,0.273,0.167,0.498,0.402,0.836,0.009,0.182,2,2,27079.5,28912,25247,1,0,5.481,5,862,0.331,5,161,4.229,196,5.82,0.069,0.68,0.102,0.457,8,8,3654.375,13024,70,5.805,4,153,862,3,1789266.667,3573.988,LIMIT,TIME_LIM_SOL,"53,681.0000",3.0000,1789267.0%,1,0.74,3594.00
neos_1605061,0.354,0.043,0.5,0.612,0.14,0.098,0.098,2,2,39424.5,40218,38631,1,0,7.493,3,948,0.425,3,154,5.54,190,7.94,0.07,0.498,0.14,0.393,2,2,30322.5,32294,28351,0.019,0,0,0,8.783,1.340781E156,3492.665,LIMIT,TIME_LIM_NOSOL,,8.7833,,1,0.87,3591.67
neos_1605075,0.349,0.042,0.496,0.651,0.131,0.102,0.086,2,2,39353,42798,35908,1,0,11.358,5,1585,0.528,5,184,8.235,340,11.908,0.078,0.497,0.157,0.371,2,2,30327.5,32686,27969,11.905,5,183,1585,9,1150122.222,3554.819,LIMIT,TIME_LIM_SOL,"103,520.0000",9.0000,1150122.0%,1,0.66,3587.86
neos_1616732,0.002,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.014,2,10,0.012,2,18,0.011,6,0.03,0.07,0.472,0.149,0.381,2,2,1437,1776,1098,0.029,1,17,10,148,8.108,198.341,LIMIT,TIME_LIM_SOL,160.0000,150.3728,6.4022%,42,0.03,3599.96
neos_1620770,0.01,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0.035,2,2,0.014,1,13,0.031,3,0.057,0.929,0.954,0.973,0.005,22,22,1024.455,1112,868,0.032,0,0,1,7,28.571,10.709,LIMIT,TIME_LIM_SOL,9.0000,8.0000,12.5000%,32276,0.26,3599.91
neos_430149,0.015,0.168,0.5,1,0.336,0.055,0,2,2,1045.5,1075,1016,1,0,0.016,5,30,0.034,5,116,0.011,21,0.055,0.286,0.5,0.573,0.111,2,2,921,949,893,0.03,1,61,14,0,1.340781E156,5.528,LIMIT,TIME_LIM_NOSOL,,0.0000,,925,0.05,3599.92
neos_476283,4.712,0.138,0.992,0.139,1,0,0.394,14,500,32.406,1078,2,0,0,0.698,3,24,0.587,3,17,0.32,18,1.443,0.139,0.992,0.14,0.394,360,360,45.442,1078,4,0.275,0,1,5,406.245,1.199,217.637,SOLVED,OPTIMAL_RGAP,406.3663,406.3516,0.0036%,1170,3.13,2550.97
neos_480878,0.079,0.002,0.465,0.996,0.004,0.275,0.001,2,2,18565.5,23492,13639,1,0,0.933,5,312,0.103,5,117,0.731,219,1.044,0.02,0.786,0.025,0.734,13,13,84.308,426,2,0.15,1,29,74,479.303,2.84,23.379,LIMIT,TIME_LIM_SOL,492.9149,482.9513,2.0631%,1642,1.44,3599.05
neos_495307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMIT,TIME_LIM_SOL,"3,582.0000","3,537.8160",1.2489%,1172703,0.10,3599.98
neos_498623,0.625,0.331,0.749,0.468,0.944,0.003,0.152,4,13,7102.692,25409,3,1,0,2.385,5,154,0.104,4,35,2.013,52,2.504,0.363,0.859,0.423,0.172,17,17,5142.294,21038,3,1.511,1,26,100,16.6,18.072,1.388,SOLVED,OPTIMAL,16.6000,16.6000,0.0000%,2,2.00,20.23
neos_503737,0.085,0.125,0.875,0.143,1,0,0.388,3,44,138.295,1859,11,0,0,0.632,5,233,0.039,5,71,0.521,147,0.675,0.13,0.891,0.146,0.384,36,36,173.028,1859,106,0.543,2,54,180,50,46,13.901,LIMIT,TIME_LIM_SOL,57.0000,50.0000,14.0000%,2785,0.09,3599.27
neos_504674,0.029,0.217,0.5,0.986,0.44,0.041,0.003,2,2,2112.5,2155,2070,1,0,0.047,3,31,0.014,3,40,0.038,15,0.064,0.52,0.781,0.665,0.081,5,5,771.8,1191,537,0.043,1,24,23,3426.324,423.576,137.511,LIMIT,TIME_LIM_SOL,"17,939.4025","3,613.8700",396.4042%,143,0.04,3599.88
neos_504815,0.024,0.173,0.5,0.982,0.353,0.052,0.004,2,2,1646.5,1663,1630,1,0,0.066,5,55,0.021,5,72,0.052,27,0.09,0.505,0.785,0.644,0.088,6,6,481.833,868,7,0.088,4,67,55,2142.995,218.37,35.169,SOLVED,OPTIMAL_RGAP,"2,296.2200","2,296.0513",0.0074%,117,0.03,551.48
neos_506422,0.141,0.261,0.496,1,0.527,0.032,0,2,2,16109.5,17636,14583,1,0,0.415,5,104,1.157,5,198,0.307,47,1.607,0.066,0.487,0.135,0.4,2,2,7830.5,9071,6590,1.605,5,197,104,0,4.25E14,3595.24,LIMIT,TIME_LIM_SOL,425.0000,0.0000,4.25E14%,1,0.17,3598.21
neos_506428,1.494,0.371,0.5,0.989,0.75,0.014,0.002,2,2,121657.5,123099,120216,1,0,4.063,3,201,13.424,3,570,2.36,21,17.545,0.112,0.398,0.282,0.253,260,260,614.854,123896,22,15.155,2,428,201,420144.564,455.79,3299.008,LIMIT,TIME_LIM_SOL,"2,335,119.9999","420,144.5643",455.7896%,1,175.86,3580.58
neos_512201,0.028,0.234,0.5,0.982,0.477,0.037,0.004,2,2,2022,2038,2006,1,0,0.041,3,28,0.014,3,41,0.033,14,0.058,0.512,0.79,0.648,0.087,5,5,724.6,941,504,0.022,0,9,11,502.587,301.402,70.98,SOLVED,OPTIMAL,513.5708,513.5708,0.0000%,19,0.04,422.78
neos_520729,0.431,0.896,0.965,0.93,0.999,0,0.014,16,3311,16.291,3468,3,1,0,0.136,2,3,0.451,1,89,0.124,4,0.603,0.902,0.974,0.927,0.015,3465,3465,15.257,3428,3,0.294,0,28,3,-1389625,0.333,101.236,LIMIT,TIME_LIM_SOL,"-1,385,000.0000","-1,389,625.0000",0.3328%,3301,6.80,3598.67
neos_530627,0.005,0.384,0.629,0.611,1,0,0.099,3,3,64.333,95,47,0,0,0.006,4,17,0.004,4,30,0.004,17,0.016,0.405,0.663,0.611,0.099,3,3,64.333,73,57,0.016,3,28,17,2967.935,0.919,0.236,SOLVED,OPTIMAL,"2,995.2000","2,995.2000",0.0000%,3,0.00,0.32
neos_538867,0.033,0.477,0.602,0.949,0.835,0.009,0.01,2,5,670,1846,18,1,0,0.012,2,6,0.008,1,31,0.01,4,0.023,0.568,0.596,0.953,0.01,4,4,838.25,1867,254,0.02,0,29,6,32,359.375,0.252,LIMIT,TIME_LIM_SOL,132.0000,77.7882,69.6916%,4618,0.02,3599.95
neos_538916,0.031,0.395,0.645,0.966,0.635,0.023,0.007,3,3,1241.333,1689,964,1,0,0.007,1,6,0.002,1,7,0.006,3,0.013,0.28,0.603,0.464,0.154,3,3,1059.333,1689,591,0.003,0,0,0,42,835.714,3.124,LIMIT,TIME_LIM_SOL,258.0000,90.0795,186.4135%,2944,0.02,3599.94
neos_544324,0.07,0,0,0,0,0,0,-1,0,0,0,0,-1,0,6.772,2,165,0.004,1,2,5.906,138,6.788,0.025,0.983,0.025,0.737,60,60,112,112,112,6.768,0,0,162,13.863,8.203,36.551,LIMIT,TIME_LIM_SOL,15.0000,13.9336,7.6538%,24858,0.25,3592.36
neos_548047,0.087,0.271,0.485,0.899,0.621,0.024,0.021,2,2,4202.5,4933,3472,1,0,0.021,2,6,0.053,2,43,0.017,6,0.079,0.147,0.447,0.329,0.223,5,5,1238.8,4228,42,0.049,0,22,4,3.221,210.426,1941.928,LIMIT,TIME_LIM_SOL,10.0000,3.3059,202.4896%,4,0.15,3599.81
neos_548251,0.027,0.367,0.497,0.998,0.739,0.015,0,2,2,2864,3078,2650,1,0,0.022,2,11,0.153,2,278,0.018,7,0.179,0.459,0.79,0.581,0.109,240,240,19.792,1617,6,0.12,1,152,11,40,1.340781E156,3598.675,LIMIT,TIME_LIM_NOSOL,,40.0000,,1,0.21,3599.79
neos_551991,0.112,0.213,0.476,0.865,0.516,0.033,0.029,2,2,3532,4298,2766,1,0,0.039,2,21,0.055,2,47,0.024,10,0.103,0.139,0.496,0.281,0.254,3,3,1637.667,2824,40,0.078,0,28,17,8.466,41.74,3343.162,LIMIT,TIME_LIM_SOL,12.0000,8.4662,41.7396%,2,0.35,3599.77
neos_555343,0.051,0.666,0.909,0.763,0.959,0.002,0.054,2,12,730.25,958,45,1,0,0.235,5,71,0.206,5,249,0.198,28,0.446,0.695,0.909,0.765,0.054,11,11,799.273,958,736,0.044,0,30,3,1512800,9.42,2718.768,LIMIT,TIME_LIM_SOL,"1,655,300.0000","1,512,800.0000",9.4196%,85,0.92,3599.98
neos_555424,0.059,0.844,0.846,0.998,1,0,0,2,8,1598.5,2251,10,0,0,0.131,1,36,0.019,1,26,0.112,11,0.153,0.844,0.846,0.998,0,8,8,1598.5,2251,10,0.003,0,0,0,1286800,0,56.457,SOLVED,OPTIMAL,"1,286,800.0000","1,286,800.0000",0.0000%,1,0.17,58.25
neos_555884,0.064,0.805,0.855,0.966,0.975,0.001,0.007,2,12,1091.583,2341,10,1,0,0.205,3,38,0.048,3,60,0.184,16,0.257,0.843,0.844,0.999,0,8,8,1687.5,2341,10,0.097,0,26,12,1180200,4.542,3597.116,LIMIT,TIME_LIM_SOL,"1,233,800.0000","1,180,200.0000",4.5416%,1,0.31,3599.71
neos_555927,0.031,0.837,0.843,0.993,1,0,0.001,3,7,965,1198,489,0,0,0.05,1,19,0.011,1,21,0.043,10,0.064,0.837,0.843,0.993,0.001,7,7,965,1198,489,0.002,0,0,0,689000,0.145,65.638,SOLVED,OPTIMAL,"690,000.0000","690,000.0000",0.0000%,11,0.63,214.42
neos_565672,5.144,0.983,0.987,0.996,0.999,0,0.001,17,343,2077.953,42198,16,1,0,6.231,5,105,59.302,5,1395,3.337,9,65.652,0.986,0.99,0.997,0.001,138,138,5177.623,25496,361,0.792,0,7,1,89976.934,2.259,113.172,LIMIT,TIME_LIM_SOL,"90,915.9886","90,570.5860",0.3814%,1017,16.43,3528.55
neos_565815,0.156,0.71,0.74,0.959,1,0,0.008,2,4,11866.25,14235,8211,0,0,0.046,2,2,0.003,1,2,0.044,2,0.057,0.71,0.74,0.959,0.008,4,4,11866.25,14235,8211,0.007,0,0,0,14,0,30.006,SOLVED,OPTIMAL,14.0000,14.0000,0.0000%,1,2.71,39.46
neos_570431,0.035,0.044,0.433,0.553,0.183,0.085,0.118,2,2,1091,1489,693,1,0,0.012,2,10,0.014,2,30,0.008,10,0.03,0.148,0.639,0.231,0.293,5,5,270,596,8,0.029,1,26,10,5.238,71.833,10.276,LIMIT,TIME_LIM_SOL,9.0000,6.7208,33.9135%,546,0.08,3599.94
neos_574665,0.073,0.041,0.557,0.958,0.077,0.128,0.009,2,3,3154.333,5194,789,1,0,0.08,4,40,0.012,3,25,0.065,24,0.096,0.719,0.918,0.783,0.049,17,17,491.294,854,172,0.068,1,8,34,5746395.822,0.502,2.136,LIMIT,TIME_LIM_SOL,"5,773,665.2173","5,749,330.8187",0.4233%,5528,0.40,3599.82
neos_582605,0.03,0.24,0.493,0.681,0.714,0.017,0.077,2,2,1582,1774,1390,1,0,0.105,5,64,0.036,5,96,0.087,35,0.146,0.369,0.886,0.417,0.175,10,10,256.1,393,17,0.055,1,25,22,-4,125,10.128,LIMIT,TIME_LIM_SOL,1.0000,-4.0000,125.0000%,266,0.04,3599.89
neos_584146,0.036,0.21,0.485,0.689,0.628,0.023,0.075,2,2,1274.5,1498,1051,1,0,0.092,5,65,0.026,5,85,0.077,39,0.121,0.434,0.88,0.493,0.141,14,14,155.929,508,4,0.107,3,67,59,-4,100,8.377,LIMIT,TIME_LIM_SOL,0.0000,-4.0000,100.0000%,1854,0.03,3599.85
neos_584851,0.027,0.018,0.499,0.562,0.064,0.137,0.115,2,2,1393,1456,1330,1,0,0.056,5,53,0.015,5,49,0.043,49,0.08,0.086,0.455,0.188,0.334,2,2,530.5,689,372,0.079,4,48,53,-14.937,66.526,164.48,LIMIT,TIME_LIM_SOL,-11.0000,-13.3557,17.6380%,93,0.03,3599.99
neos_584866,0.115,0.353,0.496,0.998,0.713,0.017,0,2,2,11066,12093,10039,1,0,0.272,5,81,0.171,5,71,0.198,26,0.45,0.116,0.346,0.336,0.218,2,2,7824,12171,3477,0.449,5,70,81,-125.684,87.27,3575.142,LIMIT,TIME_LIM_SOL,-16.0000,-125.6845,87.2697%,1,0.32,3599.55
neos_585192,0.072,0.373,0.744,0.597,0.84,0.009,0.103,4,4,916.25,1147,791,1,0,0.078,5,46,0.135,5,150,0.058,27,0.217,0.296,0.779,0.38,0.194,10,10,343.3,1075,38,0.003,0,0,0,384.443,19.96,87.249,LIMIT,TIME_LIM_SOL,461.1797,389.2503,18.4790%,40,0.56,3599.78
neos_593853,0.01,0.83,0.995,0.835,1,0,0.036,14,200,12,12,12,0,0,0.003,2,1,0.002,1,9,0.002,2,0.012,0.83,0.995,0.835,0.036,200,200,12,12,12,0.007,0,0,0,1170848378.7,0.127,0.718,SOLVED,OPTIMAL_RGAP,"1,171,462,872.7000","1,171,346,267.2000",0.0100%,601,0.08,12.53
neos_595904,0.07,0.52,0.948,0.548,1,0,0.12,6,606,10.625,1452,8,0,0,0.222,5,56,0.03,5,38,0.189,27,0.256,0.578,0.955,0.606,0.1,128,128,79.102,1045,8,0.118,1,20,26,64651.237,0.276,15.956,SOLVED,OPTIMAL_RGAP,"64,829.5900","64,823.2058",0.0098%,1158,0.56,204.29
neos_595905,0.023,0.317,0.913,0.348,1,0,0.211,6,141,13.766,526,8,0,0,0.064,5,44,0.008,5,25,0.052,31,0.075,0.382,0.906,0.422,0.173,14,14,197.429,588,135,0.054,2,18,30,26216.302,0.335,103.765,SOLVED,OPTIMAL_RGAP,"26,304.2499","26,301.7065",0.0097%,88,0.10,1107.92
neos_595925,0.023,0.378,0.898,0.433,0.973,0.001,0.167,3,99,23.182,480,6,1,0,0.039,5,24,0.008,4,22,0.031,23,0.053,0.459,0.907,0.506,0.136,19,19,152.684,521,6,0.04,2,15,19,36245.312,4.279,6.105,SOLVED,OPTIMAL_RGAP,"37,786.4300","37,782.7092",0.0098%,1140,0.11,265.90
neos_598183,0.026,0.354,0.961,0.369,1,0,0.2,9,149,12.933,206,8,0,0,0.012,2,9,0.006,2,20,0.009,6,0.024,0.378,0.901,0.42,0.174,20,20,151.1,637,8,0.021,1,11,9,18363.18,0.364,9.084,SOLVED,OPTIMAL_RGAP,"18,429.9800","18,428.1692",0.0098%,1632,0.18,1042.60
neos_603073,0.028,0.368,0.89,0.414,1,0,0.176,4,137,15.569,659,2,0,0,0.007,2,4,0.005,1,15,0.006,4,0.015,0.465,0.92,0.506,0.136,22,22,163.182,557,8,0.011,0,8,4,15796.554,6.323,57.581,LIMIT,TIME_LIM_SOL,"16,795.3500","15,962.8794",5.2150%,3135,0.12,3599.95
